relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
몰펀블럭,9,0,1,2,34,2,3,1,5229,130
몰펀,6,0,1,0,34,2,3,1,5220,130
알리흘라,11,6,9,0,31,0,9,0,3865,96
휴대용전기장판,6,6,17,11,26,5,6,3,12938,323
중량조끼,3,5,11,2,13,10,14,3,12911,322
살균티슈,3,4,17,4,6,7,19,8,27600,690
구수한사람들,2,1,24,6,12,4,11,13,49251,1231
17인치노트북파우치,5,19,9,1,13,3,18,6,20517,512
백제쌀국수멸치맛,2,1,7,2,20,3,10,7,34265,856
점핑보드,13,7,1,19,35,1,3,1,2781,69
화과자선물세트,20,7,6,0,22,5,12,1,6715,167
토스포스,8,3,12,9,36,1,3,0,785,19
진동벨,7,0,2,0,32,1,4,3,7100,177
근육테이프,4,8,19,5,5,2,22,11,150063,3751
샤인머스켓4KG,22,7,8,3,20,3,17,0,5338,133
자동손세정제,1,1,8,1,26,4,8,2,7015,175
이미징유닛,3,1,23,13,15,9,13,3,11470,286
동죽조개,4,7,19,10,6,1,19,14,123524,3088
목캔디,8,4,19,2,10,4,18,8,48873,1221
LED투광등,8,5,25,1,8,3,23,6,27020,675
블랙야크등산가방,2,0,10,0,33,4,3,0,1142,28
스팀분사기,10,6,9,15,33,2,4,1,2816,70
자연가습기,7,6,9,5,9,6,12,13,52536,1313
다리미판커버,3,3,8,3,16,6,13,5,12613,315
레이앤이본,3,0,0,37,10,1,20,9,19218,480
제왕절개팬티,11,4,4,2,32,3,2,3,21799,544
골드메달애플주스,1,5,18,14,26,4,5,5,11518,287
방충망시공,6,0,5,1,24,2,10,4,62588,1564
유아변기커버,0,6,7,0,8,1,22,9,32564,814
요넥스테니스화,0,0,2,0,33,3,4,0,1423,35
간호사가디건,1,8,7,1,19,4,12,5,14222,355
붕어빵팬,4,10,6,2,26,4,7,3,26724,668
영업중간판,4,5,6,1,30,5,4,1,5882,147
식전영상,18,13,9,0,16,6,9,9,38895,972
점퍼루,3,9,12,2,16,2,10,12,60880,1522
계량한복,2,9,7,0,33,4,3,0,1626,40
아이두젠A2,2,0,2,31,35,0,4,1,3690,92
투광등,6,4,28,2,10,2,22,6,26520,663
광어회,9,3,18,10,15,3,12,10,39921,998
살림공간,0,0,13,5,25,2,7,6,16219,405
아기변기커버,0,9,7,1,14,3,17,6,24963,624
불가리안백,6,11,5,6,23,4,13,0,3768,94
효소클렌저,11,2,5,11,22,3,11,4,14535,363
돌아기정장,10,9,21,0,18,4,15,3,11624,290
올갱이,8,7,16,9,16,2,18,4,20037,500
잠스트발목보호대,3,4,18,9,12,3,20,5,23673,591
윌라오디오북,3,0,0,7,8,1,2,0,439,39
제왕절개복대,9,6,2,1,30,2,6,2,6214,155
28인치캐리어커버,7,22,8,1,15,4,10,11,38828,970
초정탄산수,1,7,14,3,4,3,19,14,66018,1650
락앤락김치통,0,1,5,5,22,5,8,5,25062,626
골반뽕,1,6,5,0,22,3,12,3,12868,321
칠순상차림,16,4,18,0,10,3,22,5,40236,1005
인의흑막,0,2,3,0,34,2,4,0,2371,59
보청기,8,2,3,1,19,6,12,3,25856,646
블랙헤드핀셋,7,8,18,7,13,7,11,9,83417,2085
릴리팟,0,0,9,2,34,2,3,1,2489,62
무청시래기,11,3,21,5,7,2,21,10,83447,2086
붕어빵만들기,8,5,9,2,23,3,11,3,26875,671
점보도시락라면,14,9,8,9,34,2,4,0,1721,43
아이팜전면책장,0,0,0,36,32,1,6,1,4533,113
마늘한접,5,11,3,21,31,1,5,3,13406,335
식물등스탠드,3,6,10,0,28,2,6,4,21193,529
자연산대하,6,5,15,14,16,4,14,6,34872,871
생청국장,5,7,7,0,11,5,17,7,35788,894
싱크대물막이,8,7,16,9,7,3,16,14,68172,1704
혼주귀찌,4,6,17,1,14,5,11,10,32484,812
휴대용칫솔살균기,2,5,8,2,4,2,16,18,74597,1864
향기부스터,5,4,11,19,21,1,14,4,15353,383
휴대용변기커버,3,9,5,0,17,5,17,1,9327,233
포토테이블,3,7,20,0,7,4,14,15,58198,1454
로즈마리오일,6,7,14,3,13,2,15,10,120921,3023
실리콘방석,2,4,5,1,21,3,13,3,14676,366
대청도홍어,14,4,6,16,22,3,12,3,14521,363
스탠리워터저그,3,3,6,6,14,1,17,8,33978,849
프리저브드꽃다발,15,16,9,0,12,4,12,12,44030,1100
포토테이블액자,3,10,21,0,5,2,14,19,102073,2551
라지킹침구세트,8,24,2,0,30,5,4,1,2577,64
미니사다리,7,5,17,11,13,9,17,1,10013,250
찰흑미,0,2,8,18,2,4,16,18,117447,2936
온수찜질기,2,2,10,2,11,4,18,7,47897,1197
캉골버킷햇,0,1,11,1,31,0,7,2,8137,203
곶감호두말이,14,4,11,9,25,3,10,2,15310,382
갤럭시탭S7FE필름,0,0,1,1,4,4,23,9,45616,1140
세면대뚫어뻥,3,5,4,2,18,3,13,6,32384,809
그린비아,2,0,5,22,7,9,22,2,12240,306
육수용멸치,2,5,25,8,3,4,24,9,44014,1100
미드센추리의자,1,2,5,1,18,2,18,2,9385,234
차망주전자,4,4,16,1,13,6,17,4,33025,825
코스트코베이컨,1,3,12,3,26,4,6,4,8840,221
일회용수세미,2,6,8,0,7,3,19,11,122703,3067
벤츠핸들커버,6,4,7,0,26,1,11,2,9784,244
네일바요,0,0,38,1,18,5,16,1,9643,241
롱토치,1,0,3,0,20,4,15,1,8950,223
코피지,3,3,6,1,6,3,16,15,80565,2014
토일렛퍼퓸,6,2,16,0,20,3,11,6,27780,694
뽀모도로,6,8,13,0,21,1,13,5,20748,518
U자바디필로우,3,2,2,0,32,2,4,2,6775,169
발도장액자,21,5,5,0,12,8,11,9,23707,592
자숙꼬막,4,8,21,7,11,6,13,10,65567,1639
1인용원터치텐트,9,2,12,5,18,8,10,4,16272,406
작업발판,6,6,17,11,19,6,15,0,5386,134
캐나다드라이토닉워터,0,0,11,27,22,3,11,4,15593,389
어린이집수건,1,8,25,0,2,0,13,25,191465,4786
타조고기,14,0,5,20,38,0,2,0,500,12
펄프용기,2,3,24,11,8,11,14,7,40151,1003
홍쌍리매실장아찌,3,2,5,2,33,1,5,1,2822,70
에피큐리언도마,1,2,9,4,31,6,2,1,4971,124
합사0.8호,0,2,25,8,8,7,13,12,64858,1621
유분용해제,3,2,22,12,14,9,13,4,16735,418
초등학생우산,4,5,6,1,21,4,9,6,28471,711
프리테오글리칸,17,9,12,2,20,9,11,0,5712,142
오란다과자,2,12,11,1,5,1,22,12,39751,993
단백질과자,7,7,12,5,6,5,20,9,78508,1962
강아지발세정제,7,8,17,3,4,5,18,13,38704,967
코큐텐11,6,0,8,20,27,2,6,5,79411,1985
칼륨,6,1,13,5,12,8,12,8,32071,801
꽃풍선,19,5,14,0,19,1,11,9,24537,613
피구공,0,0,2,1,31,2,7,0,2694,67
베이비뵨바운서대여,12,8,20,0,28,5,5,2,7970,199
실온이유식,6,6,12,16,24,4,8,4,36455,911
오르페아방향제,3,0,12,23,25,8,4,3,9592,239
버터구이오징어,3,3,8,1,19,0,16,5,25170,629
뽀모도로타이머,7,8,12,0,22,1,12,5,20382,509
종근당루테인지아잔틴,5,2,10,21,13,2,20,5,52148,1303
견미리팩트,3,5,8,24,33,1,4,2,4357,108
족저근막염운동화,11,6,2,21,36,1,3,0,495,12
붙이는칠판,5,19,12,4,13,1,13,13,54132,1353
아가방내의,2,3,15,1,27,2,7,4,12007,300
듀먼,0,0,22,5,13,5,12,10,38322,958
닥터브로너스,2,1,11,1,5,3,20,12,42508,1062
아크릴사육장,9,3,13,0,30,2,7,1,3971,99
알로에베라겔,3,3,19,10,13,5,20,2,12966,324
바이칸청소솔,1,1,11,2,6,9,12,13,60513,1512
오설록티,4,7,9,7,19,2,8,11,88920,2223
대파시세,3,6,18,13,16,2,13,9,55765,1394
대파가격,4,8,16,12,19,2,12,7,31801,795
트라이런닝,1,2,10,0,10,2,18,10,80566,2014
마이리틀타이거모래놀이,1,0,2,8,32,2,4,2,5930,148
앉은뱅이의자,6,5,24,3,12,2,12,14,52189,1304
레고진열장,7,6,13,2,18,4,11,7,18202,455
양념치킨소스,0,3,16,15,9,3,16,12,56429,1410
자전거속바지,0,1,9,0,28,0,7,5,23284,582
강아지동결건조사료,1,4,18,3,11,5,21,3,13345,333
프리저브드플라워,12,17,11,0,12,3,17,8,38932,973
스펙트라유축기깔대기,4,4,18,2,13,5,10,12,73723,1843
오프라벨,35,0,5,0,38,0,2,0,228,5
오징어순대,8,4,7,2,19,4,12,5,20349,508
가자미식해,9,4,18,9,11,4,15,10,83451,2086
락앤락보온도시락,2,3,11,5,22,3,12,3,11144,278
푸룬,1,1,17,21,7,1,15,17,72034,1800
푸룬건자두,1,1,19,19,7,1,16,16,61679,1541
클라란스,6,1,8,10,21,8,11,0,4471,111
클라랑스,6,1,9,12,22,7,11,0,4369,109
렌틸콩,2,0,7,26,12,2,18,8,47442,1186
쏘렌토에어컨필터,2,8,21,1,1,6,20,13,147117,3677
아기불소치약,5,9,11,13,12,5,15,8,41134,1028
성장동영상,27,7,2,0,22,3,13,2,13669,341
꼬리뼈방석,6,9,14,0,4,7,24,5,36515,912
해피콜궁중팬,0,3,7,11,16,2,20,2,8141,203
필립스스팀다리미,6,3,3,9,15,4,15,6,26057,651
필립스다리미,7,1,3,9,12,3,18,7,36059,901
좀벌레싹,1,4,4,2,15,3,15,7,42031,1050
왕족발,4,1,1,3,16,4,14,6,23075,576
3단빨래바구니,3,3,6,2,20,4,10,6,42287,1057
저탄고지도시락,18,10,7,5,32,2,5,1,3993,99
무릎전기담요,8,9,11,9,25,7,6,2,10281,257
청국장제조기,4,3,11,8,13,2,20,5,20491,512
시멘트몰탈,3,4,9,3,17,6,11,6,17117,427
전자모기향,5,6,13,14,11,6,18,5,33832,845
한일전기장판,3,5,25,5,31,2,4,3,24495,612
참조기,9,9,16,6,10,1,18,11,50426,1260
아이폰15액정필름,0,1,7,4,6,5,22,7,118420,2960
이케아스탠드조명,1,2,29,1,17,2,10,11,36749,918
싱크대코팅,15,16,8,1,14,2,16,8,27384,684
주니어트레이닝세트,1,3,19,1,24,5,10,1,4938,123
싱크대하부장선반,3,8,8,0,18,4,15,3,11851,296
제주레몬,13,10,12,5,12,4,18,6,19611,490
겨울자전거바지,2,1,10,1,24,10,5,1,3909,97
유리아쥬여성청결제,0,5,15,12,11,7,12,10,42511,1062
타일줄눈보수제,5,5,13,2,11,3,15,11,86162,2154
낙지젓갈,5,6,21,8,9,3,16,12,111825,2795
누빔기저귀가방,11,9,9,3,24,2,12,2,9409,235
타임모어저울,5,1,9,3,24,4,9,3,9526,238
골프공스탬프,8,1,8,0,17,2,12,9,25594,639
아디다스테니스화,5,7,17,3,34,0,6,0,2063,51
섞박지,2,4,25,4,6,2,22,10,37889,947
나무발판,5,9,8,0,21,2,13,4,34649,866
백고동,10,11,16,3,10,1,14,15,63344,1583
강아지보습제,12,8,15,2,9,1,19,11,61787,1544
요즈리틴셀,0,5,15,6,15,7,15,3,10400,260
무타공커튼브라켓,1,4,13,0,20,5,10,5,15913,397
RFID복사기,0,1,1,3,39,0,1,0,260,6
우유베개,0,0,11,3,17,5,14,4,23832,595
궁극니퍼,0,3,14,1,21,4,14,1,7011,175
종근당아이클리어,2,1,7,26,11,3,20,6,64753,1618
수저집,1,1,4,0,18,3,14,5,14083,352
주차금지봉,4,1,5,4,31,2,4,3,16370,409
무선미니가습기,0,3,9,4,3,1,19,17,95074,2376
밍크모루,14,4,8,3,34,1,3,2,5114,127
홍게다리,13,5,14,8,16,8,11,5,23592,589
메추리알,3,0,18,19,16,4,11,9,26078,651
윌슨농구공,6,1,10,1,24,8,8,0,2681,67
로얄제리효능,21,2,8,9,30,2,4,4,16321,408
김치냉장고김치통,0,4,8,8,27,5,5,3,19613,490
봉안당꾸미기,12,9,12,1,8,5,17,10,36300,907
플라잉나비박스,13,4,2,7,38,0,2,0,413,10
칠순토퍼,8,3,18,0,16,3,16,5,25870,646
식혜,6,6,10,4,1,4,21,14,111260,2781
칠순상대여,23,3,14,0,16,0,20,4,36191,904
프룬,1,1,18,20,6,0,17,17,73648,1841
못난이파프리카,6,6,13,15,7,4,18,11,62189,1554
볼링가방,0,0,10,1,35,2,3,0,948,23
욕창방지방석,0,4,4,4,27,2,6,5,10762,269
벨벳실,1,6,17,4,6,3,14,17,89510,2237
통풍약,19,0,3,18,35,2,3,0,712,17
성인기저귀특대형,1,5,9,19,13,2,22,3,20522,513
벤츠목쿠션,5,9,11,1,24,3,9,4,25547,638
쉐이크통,7,12,9,3,12,8,11,9,50572,1264
미니골프백,5,3,0,1,34,2,2,2,5235,130
방문커튼,6,12,13,5,7,3,18,12,44405,1110
소형코팅기,1,0,1,0,27,3,6,4,14428,360
서리태가루,0,10,16,9,4,1,14,21,170009,4250
피카딜리구두,7,0,9,0,39,0,1,0,362,9
고추참치,2,5,11,9,17,5,10,8,32309,807
목주름,14,5,6,12,21,4,13,2,10246,256
G502X,5,3,8,22,31,5,2,2,3816,95
가족사진,38,2,0,0,20,6,12,2,11057,276
아디다스키즈트레이닝,2,2,4,2,36,2,1,1,1988,49
헤라센슈얼누드글로스,5,6,9,18,32,1,5,2,8808,220
헤라누드글로스,5,6,9,18,31,2,5,2,8897,222
매트리스케어,26,1,10,3,33,1,6,0,3483,87
디카페인콜드브루,5,12,14,7,7,1,21,11,66226,1655
자동차흠집제거제,3,9,7,0,22,3,11,4,25702,642
무청,9,3,21,7,7,3,20,10,83100,2077
파지베이컨,0,1,10,8,18,3,15,4,14926,373
콜드브루메이커,2,1,11,0,20,5,10,5,34389,859
리큐액체세제,1,3,12,17,15,3,13,9,79443,1986
한복드레스,13,3,7,2,36,2,2,0,971,24
말하는하츄핑,6,2,17,3,32,0,7,1,3209,80
대파,3,8,17,12,18,2,12,8,33316,832
류신단백질,7,5,9,7,10,6,22,2,10616,265
냉동굴,2,14,16,8,7,8,17,8,46206,1155
인도어화,4,0,7,2,28,3,7,2,5733,143
마늘슬라이서,3,6,8,1,19,3,16,2,8615,215
씨스콜,6,0,1,0,28,2,6,4,11471,286
슈테인더손톱깎이,4,0,9,27,32,4,2,2,7377,184
에버홈멀티쿠커,0,1,3,36,37,2,1,0,434,10
손질먹태,7,11,16,6,6,4,14,16,129904,3247
닥터브로너스바디워시,2,1,11,2,6,3,19,12,42007,1050
트루바이타민,2,0,6,24,13,2,18,7,43971,1099
테라브레스가글,5,4,1,25,20,1,7,12,55321,1383
레몬사탕,3,9,17,5,4,2,20,14,45948,1148
WECK,0,2,33,0,6,3,21,10,24742,618
무선열풍기,0,0,6,5,34,2,4,0,881,22
바닥에폭시,3,10,14,13,27,2,8,3,9065,226
위그,0,9,4,0,24,5,10,1,4156,103
찹쌀5KG,0,4,13,19,10,4,13,13,87595,2189
울세제중성세제,1,6,10,14,11,1,19,9,63813,1595
유기농현미,5,5,14,11,7,4,17,12,81919,2047
소형전기장판,5,6,19,9,28,4,3,5,38525,963
앞머리펌셀프,4,17,9,9,14,4,13,9,40445,1011
앞머리셀프펌,4,19,9,7,14,4,13,9,40447,1011
모하비기어봉,12,3,9,16,34,1,3,2,7834,195
전통과자,2,7,13,0,17,1,16,6,53824,1345
2부드레스,9,8,17,0,27,2,10,1,4585,114
흑마늘진액,12,2,8,4,7,5,16,12,80904,2022
매실장아찌,3,4,9,0,13,8,14,5,14772,369
깐생강,6,7,21,6,14,2,18,6,25171,629
카시트후방거울,4,3,5,0,25,1,11,3,15757,393
택배안전봉투,9,11,16,4,13,3,15,9,36225,905
맥스이어플러그,10,5,9,0,24,5,7,4,51464,1286
납골당꾸미기,9,7,10,1,9,6,17,8,32008,800
나노코팅셀프,13,12,11,1,3,3,23,11,38388,959
혼주한복대여,18,0,22,0,22,3,15,0,6727,168
허니버터아몬드,0,6,13,15,5,2,15,18,124366,3109
열풍서리태,2,6,19,13,24,5,9,2,43237,1080
17인치노트북가방,4,20,9,1,9,4,21,6,20796,519
유모차핸드머프,4,7,7,2,21,0,17,2,14372,359
폴리코사놀20,9,4,13,10,16,4,12,8,36076,901
서울대학로연극,3,1,25,0,24,1,12,3,10738,268
개미약,1,7,17,13,11,4,16,9,45584,1139
INK-M185,4,7,16,12,6,4,19,11,26499,662
제주유기농레몬,11,12,13,4,9,4,21,6,21030,525
통마늘,8,10,13,9,3,5,18,14,51965,1299
쿠쿠미니밥솥,7,7,18,8,29,4,7,0,3844,96
퍼핑콩,1,4,20,1,17,5,11,7,13532,338
피지핀셋,8,11,17,4,13,10,5,12,101874,2546
환갑상차림,19,4,16,0,26,1,11,2,21242,531
실버스타배수구망,9,7,4,6,35,2,3,0,1758,43
마이밀퓨로틴,1,2,4,31,37,1,1,1,5341,133
올드솔걸음마신발,0,0,35,1,18,6,11,5,14151,353
이케아스탠드,0,2,30,1,13,3,11,13,43249,1081
CU모바일금액권,0,2,24,13,12,4,9,15,97623,2440
크레모아선풍기,3,2,20,11,14,5,15,6,23982,599
레이버방한토시,2,0,18,1,31,3,5,1,3133,78
고구마말랭이,4,7,17,8,8,1,21,10,68070,1701
기온쿼츠레더코트,2,6,16,1,23,2,13,2,9469,236
아기침대모빌,7,8,7,1,29,4,6,1,8406,210
돌사진가족의상,13,13,12,1,16,5,13,6,15051,376
A1액자,5,7,15,0,7,3,14,16,122489,3062
술선물,11,6,6,15,27,6,7,0,3404,85
시간고양이,1,3,2,8,27,0,6,7,30259,756
인덕션매트,2,4,8,0,8,1,16,15,89134,2228
스미후루바나나,3,2,2,33,29,1,4,6,84144,2103
여드름압출,13,12,13,2,21,5,5,9,111895,2797
인덕션보호매트,1,6,9,0,4,1,19,16,91159,2278
떡볶이소스,0,6,21,5,4,1,22,13,116858,2921
조말론잉글리쉬페어앤프리지아,8,6,12,13,26,4,9,1,7406,185
방수베개커버,3,7,7,2,6,2,20,12,71270,1781
쌍꺼풀,6,10,12,10,9,3,12,16,96743,2418
바닐라빈파우더,2,1,7,5,21,2,16,1,6387,159
듀얼주차번호판,4,10,16,1,3,1,20,16,84057,2101
엠보손수건,2,3,9,2,9,4,16,11,92172,2304
발로란트칼,3,2,0,2,38,2,0,0,276,6
발로란트발리송,2,2,0,0,38,2,0,0,279,6
크리넥스각티슈,0,0,6,12,3,5,18,14,82655,2066
절임알타리,9,3,8,4,30,2,8,0,4104,102
2단빨래바구니,2,5,8,3,17,5,13,5,23158,578
웨딩포토테이블,7,6,19,0,9,4,11,16,89607,2240
어린이골프채,8,5,15,12,32,2,4,2,4666,116
코모스베이비포대기,5,0,0,27,35,0,3,2,5690,142
평페달,0,0,9,1,14,11,11,4,12795,319
SL-J1680잉크,5,6,18,9,9,3,19,9,23326,583
코스트코베이글,9,11,13,7,21,2,10,7,29686,742
브리츠블루투스스피커,0,0,4,0,11,4,22,3,18891,472
몰텐농구공,0,3,4,1,25,3,12,0,4597,114
폴메디슨,0,0,7,12,14,5,15,6,60864,1521
김치사발면,3,5,8,22,12,2,13,13,142459,3561
환자복,1,1,4,0,32,2,5,1,2723,68
르몽쉐,0,0,21,0,18,0,2,1,2297,109
프로쉬세탁세제,1,0,13,19,12,2,19,7,31488,787
칠순상,18,3,17,0,15,1,20,4,36728,918
수술복,3,11,3,0,7,3,28,2,15295,382
레이버토시,1,1,19,1,28,5,6,1,3468,86
허레이,4,2,20,13,36,0,3,1,3187,79
어린이안전벨트,2,7,9,1,22,0,10,8,39384,984
할로윈캔디,7,7,16,10,23,2,7,8,30716,767
9V건전지,1,5,26,3,6,6,16,12,265008,6625
유소년축구화,16,3,17,0,27,3,9,1,5836,145
미스터그린손톱깎이,2,14,9,15,23,4,11,2,14170,354
헬렌스타인베개,0,0,2,0,20,4,14,2,9154,228
키높이방석,0,5,18,0,10,4,13,13,49913,1247
왁싱재료,11,6,18,1,12,5,13,10,56038,1400
큰방석,0,0,3,0,32,2,4,2,3546,88
파타고니아반팔,0,0,0,0,38,1,1,0,333,8
성인식판,3,12,6,1,12,3,18,7,32074,801
맥스이소가스,10,10,16,4,22,4,7,7,32673,816
완도전복직거래,0,0,3,37,37,0,2,1,2441,61
샤오미모니터조명,10,4,10,16,34,2,4,0,2288,57
치킨박스,3,3,30,3,8,5,22,5,37481,937
유닉스판고데기,8,4,4,6,18,3,16,3,12869,321
도마뱀사육장,7,2,18,0,16,4,19,1,9588,239
낚시가방하드케이스,0,2,8,0,25,1,13,1,5806,145
미니신발장,3,2,23,0,19,4,13,4,17317,432
디월트히팅건,1,0,4,8,38,0,2,0,643,16
프라모델니퍼,1,2,8,1,12,8,17,3,12384,309
아레나키즈수영복,1,0,8,1,37,0,1,2,4676,116
배추시래기,6,17,12,5,23,2,11,4,11250,281
도트물감,1,4,0,1,34,1,3,2,7968,199
다이와태클박스,0,0,12,5,17,7,11,5,16224,405
하이포닉미스트,4,1,17,14,24,1,9,6,15411,385
길고양이집,3,5,23,2,13,4,14,9,21047,526
인덕션고기불판,8,8,16,6,18,4,16,2,12820,320
아이클리어루테인지아잔틴,2,3,7,25,11,2,20,7,66224,1655
스웨덴에그비누,4,5,10,18,16,4,11,9,40584,1014
개미퇴치,4,12,14,9,16,6,11,7,34799,869
극세사수면조끼,3,7,16,2,26,1,9,4,13546,338
등산양말장목,2,5,19,3,5,6,17,12,70622,1765
고추다대기,13,8,16,1,15,4,16,5,27939,698
아이브응원봉,3,1,5,17,39,0,1,0,275,6
식중영상,20,12,8,0,14,6,12,8,37626,940
하늘바람집똥기,0,0,17,0,8,2,3,4,9163,539
메종마르지엘라레이지선데이모닝,7,9,10,13,29,5,5,1,4408,110
소독용에탄올,1,1,11,8,0,4,20,16,85986,2149
흑채,5,7,11,6,9,3,18,10,37933,948
강아지캠핑의자,6,9,7,1,20,4,14,2,8556,213
냉동과일,5,5,20,10,6,2,17,15,121208,3030
백골뱅이,8,12,16,4,10,1,14,15,63326,1583
안심번호주차번호판,9,11,9,1,16,3,14,7,19736,493
낚시소품케이스,0,2,15,7,16,7,12,5,15448,386
고양이이름표,9,26,1,1,2,3,15,20,119865,2996
고탄력팬티스타킹,2,8,11,2,7,3,17,13,80904,2022
실크테라피,0,3,8,7,12,3,11,14,58699,1467
디데이달력,5,15,8,3,14,3,15,8,43408,1085
싱크대막힘,9,6,16,1,21,4,8,7,44659,1116
기넥신,3,1,0,0,4,0,0,0,35,8
원목발판,2,3,14,1,17,5,14,4,32867,821
돌빵복원,3,7,5,2,22,4,7,7,35153,878
L아르기닌,6,3,21,2,10,5,12,13,42568,1064
정관장활기력,2,2,12,18,19,5,10,6,31232,780
크릴오일추천,2,2,5,15,12,5,13,10,43710,1092
쿠쿠정수기필터,4,4,14,8,18,7,12,3,8329,208
체크러그,7,7,15,2,21,8,8,3,13876,346
노트북가방17인치,4,21,10,0,9,4,21,6,20839,520
아기겨울우주복,6,8,21,0,25,3,9,3,16108,402
충전식기포기,5,3,10,1,22,2,10,6,15840,396
헤라에이지어웨이,0,3,19,13,26,2,8,4,16516,412
요거트스타터,3,4,7,13,17,3,10,10,33148,828
볼링아대,4,1,6,1,28,1,8,3,6906,172
옥소젖병건조대,3,2,6,2,36,0,4,0,1610,40
앱솔루트킨더밀쉬,3,2,0,33,33,3,2,2,15058,376
글로벌나이프,0,8,10,1,14,9,15,2,17231,430
절수페달,4,3,11,3,17,9,12,2,5826,145
벌레기피제,0,3,7,0,24,3,6,7,23299,582
웩유리용기,0,2,33,0,6,3,21,10,24742,618
메로,2,5,20,12,7,8,20,5,26881,672
사각블럭,6,8,5,2,20,5,10,5,17160,429
십자블럭,6,8,5,2,20,5,10,5,17202,430
수류탄에어펌프,1,3,10,3,26,6,5,3,8576,214
침대안전바,3,4,7,1,26,4,8,2,9130,228
대봉곶감,12,7,16,3,17,3,13,7,33734,843
메로구이,5,4,18,13,10,8,18,4,25095,627
오토바이핸들토시,1,2,11,0,25,3,10,2,11180,279
리스테린쿨민트,3,4,12,13,10,4,18,8,130242,3256
에지리주전자,1,7,14,1,26,4,9,1,5107,127
스위퍼먼지떨이,1,1,8,4,28,8,4,0,1892,47
이케아장스탠드,1,3,27,1,15,4,10,11,37469,936
원룸빨래건조대,9,4,12,0,18,3,13,6,39998,999
하수구뚫음,8,12,16,0,19,5,6,10,48583,1214
MTS홈케어,11,12,11,6,12,3,15,10,58277,1456
아디다스축구공,13,4,16,2,23,3,14,0,6921,173
WECK유리용기,1,2,32,0,8,3,19,10,24329,608
코데즈컴바인속옷,0,2,2,0,23,5,10,2,7468,186
다이슨에어랩거치대,5,7,16,2,5,5,20,10,44550,1113
케어센스N시험지,2,5,21,10,14,4,13,9,24212,605
우드타일,10,6,13,3,18,3,14,5,35740,893
제왕절개산후복대,8,4,2,1,32,1,5,2,5821,145
배냇가운,1,8,12,1,29,3,7,1,11492,287
천연아로마오일,8,9,9,7,10,1,16,13,143215,3580
공연전시,6,3,14,10,33,2,3,2,4327,108
바다베개,0,0,0,40,5,3,20,12,47484,1187
농사용부직포,3,3,12,0,31,3,3,3,13920,348
코스트코세차타올,2,4,16,8,14,2,16,8,24306,607
크릴오일56,7,9,4,18,29,2,6,3,21474,536
편의점의자,0,1,7,0,29,2,7,2,10473,261
전동손톱깎이,6,3,9,22,28,3,8,1,5165,129
도그델리,3,3,16,13,36,1,3,0,961,24
밀락,1,1,4,6,23,3,14,0,5448,136
미니튀김기,13,3,10,13,26,5,5,4,9401,235
길냥이겨울집,4,6,21,2,15,6,11,8,17285,432
포켓몬카드레이징서프,6,6,20,1,28,0,6,6,35662,891
염장미역,6,10,15,9,3,0,19,18,56053,1401
혼합잡곡,3,5,16,13,7,3,16,14,135464,3386
빨아쓰는키친타올,1,1,17,8,3,2,26,9,29661,741
검은콩가루,1,9,18,8,1,2,20,17,160258,4006
코흡입기,4,4,12,3,24,3,7,6,33749,843
겨울딸기,17,9,12,2,26,2,11,1,7791,194
뮤라방수요,0,0,5,3,24,9,6,1,7158,178
포토카드바인더,4,6,8,7,11,3,13,13,103845,2596
대학로연극예매,1,0,36,3,23,2,14,1,7782,194
엡손라벨기,4,4,17,15,22,2,5,11,140714,3517
키재는기계,2,2,4,0,31,2,6,1,3205,80
어린이골키퍼장갑,1,4,17,7,25,6,7,2,9031,225
유기농블루베리,2,2,7,28,25,3,11,1,5617,140
라비베베,1,0,8,1,16,3,14,7,23407,585
그린비아키즈,6,2,5,26,33,2,4,1,2352,58
펜텔샤프,5,2,13,2,10,8,13,9,30962,774
홍감자,4,10,23,3,8,4,14,14,85681,2142
연지홍게,15,7,15,3,7,3,18,12,72211,1805
종가집묵은지,3,0,7,24,23,2,14,1,7063,176
허리디스크의자,17,2,10,10,26,2,7,5,71825,1795
유아도시락통,4,2,6,3,32,1,4,3,5781,144
클룹제로소다,14,4,3,15,30,0,8,2,5359,133
한글벽보,11,11,13,1,5,2,18,15,134547,3363
포스카마카,0,1,5,2,28,3,6,3,9605,240
계란말이후라이팬,3,4,22,3,7,1,19,13,97499,2437
AHC마스크팩,1,1,16,14,11,6,14,9,156735,3918
캠핑라디에이터,6,9,17,8,25,4,8,3,12663,316
믹스넛,3,2,20,8,6,2,18,14,51205,1280
대추칩,7,8,20,5,5,4,17,14,121292,3032
유모차장갑,3,11,8,3,19,1,18,2,14861,371
귀뚜라미먹이,9,11,10,0,21,5,8,6,24966,624
셀프앞머리펌,3,16,9,11,15,3,13,9,40397,1009
간이변기,0,5,9,2,16,3,16,5,15299,382
조이영어,4,3,5,24,29,1,5,5,29756,743
남아하객룩,6,10,18,0,23,4,10,3,10508,262
메델라유두보호기,7,0,7,10,32,2,3,3,16301,407
FC24닌텐도,7,4,12,17,36,2,2,0,571,14
로얄젤리효능,22,2,7,9,30,2,4,4,16313,407
담금주,5,1,16,16,15,6,13,6,16730,418
