relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale
베베숲시그니처블루,9840.0,1012.0,0.1,33442.0,4246633.0
베베앙물티슈,6230.0,3954.0,0.63,27615.0,455276.0
대용량물티슈,6210.0,56315.0,9.07,10510.0,13402025.0
베베숲시그니처레드,5180.0,503.0,0.1,65374.0,11302.0
순둥이물티슈,6300.0,9710.0,1.54,21928.0,2260327.0
비데물티슈,6650.0,50246.0,7.56,12034.0,5817089.0
붕어빵물티슈,3970.0,5901.0,1.49,23285.0,138063.0
애터미물티슈,8900.0,1434.0,0.16,24162.0,963247.0
페넬로페물티슈,8910.0,1971.0,0.22,27429.0,6348223.0
이유식큐브,18490.0,13627.0,0.74,11068.0,4453343.0
아기반찬,17670.0,15941.0,0.9,9173.0,2752751.0
생선파는언니,10190.0,51.0,0.01,9516.0,3398358.0
큐브데이,13600.0,16.0,0.0,6450.0,6984202.0
실온이유식,5220.0,4102.0,0.79,20803.0,1039768.0
맘마밀,6660.0,10027.0,1.51,14573.0,789367.0
얼라맘마,5660.0,23.0,0.0,11995.0,3943602.0
초기이유식,15630.0,9953.0,0.64,17149.0,4704895.0
아기간장,4460.0,3423.0,0.77,14764.0,271600.0
아기김,4660.0,17146.0,3.68,9386.0,1690851.0
바맘,2820.0,141.0,0.05,15231.0,7485992.0
아기퓨레,3760.0,5734.0,1.52,20160.0,8347301.0
루솔이유식,12150.0,1933.0,0.16,31840.0,163080.0
이유식야채큐브,2530.0,612.0,0.24,10374.0,7448389.0
아넬라퓨레,6160.0,1414.0,0.23,39547.0,9638992.0
뽀로로음료수,4860.0,8725.0,1.8,11968.0,2108120.0
루솔진한배도라지즙,5170.0,395.0,0.08,73822.0,3131300.0
뽀로로음료,3340.0,48007.0,14.37,15683.0,2492970.0
아기배도라지즙,3470.0,2616.0,0.75,32714.0,1892938.0
킨더밀쉬,8510.0,5508.0,0.65,24032.0,7716318.0
아기보리차,5590.0,5201.0,0.93,19648.0,2035492.0
아기치즈,6160.0,20096.0,3.26,20011.0,1550596.0
티딩러스크,7970.0,407.0,0.05,24642.0,1754090.0
이치비야,2670.0,637.0,0.24,7100.0,22333.0
뽀로로보리차,2540.0,5055.0,1.99,16327.0,5835850.0
배도라지즙아기,2700.0,2616.0,0.97,30064.0,1843161.0
요미요미,6400.0,31632.0,4.94,17746.0,848933.0
아기떡뻥,2800.0,16303.0,5.82,6719.0,4291880.0
또또맘,5430.0,3494.0,0.64,17705.0,3931598.0
아이키커,7530.0,1132.0,0.15,23547.0,451344.0
아기요거트,4020.0,15011.0,3.73,16920.0,838501.0
역류방지쿠션,27530.0,20571.0,0.75,58601.0,8383521.0
제이앤제나역류방지쿠션,25220.0,331.0,0.01,91596.0,27764376.0
수유쿠션,21240.0,64431.0,3.03,50475.0,9640993.0
더블하트젖꼭지,16670.0,5551.0,0.33,16874.0,1221340.0
더블하트젖병,29240.0,7964.0,0.27,20307.0,1478931.0
쪽쪽이,18880.0,47932.0,2.54,8735.0,4706541.0
셀프수유쿠션,6740.0,2103.0,0.31,34679.0,377464.0
유축기,14750.0,30999.0,2.1,45070.0,2055272.0
제이앤제나,9710.0,596.0,0.06,63746.0,3909630.0
닥터브라운젖병,17200.0,5804.0,0.34,27884.0,933833.0
쪽쪽이클립,5640.0,9630.0,1.71,9601.0,669263.0
아벤트쪽쪽이,13370.0,2531.0,0.19,10290.0,3635088.0
역방쿠,9370.0,972.0,0.1,50331.0,8126111.0
수유시트,12570.0,32045.0,2.55,35038.0,9027832.0
수유패드,12010.0,22925.0,1.91,10856.0,1309995.0
헤겐젖병,19860.0,2215.0,0.11,65826.0,1836526.0
스펙트라유축기,13760.0,2046.0,0.15,11339.0,931508.0
유모차라이너,11180.0,16338.0,1.46,32810.0,7281248.0
유모차방한커버,11560.0,12048.0,1.04,38572.0,1651593.0
유모차방풍커버,9710.0,21840.0,2.25,37569.0,2512283.0
유모차컵홀더,5250.0,56723.0,10.8,11299.0,657057.0
유모차선풍기,1080.0,49814.0,46.12,23511.0,1716206.0
유모차장갑,13930.0,15641.0,1.12,17696.0,1127210.0
부스터카시트,8130.0,15768.0,1.94,78437.0,56591.0
바구니카시트대여,3350.0,32.0,0.01,21035.0,740108.0
카시트발판,4670.0,7367.0,1.58,43955.0,849909.0
어린이안전벨트,2500.0,46949.0,18.78,14867.0,1091746.0
안전벨트인형,3610.0,24957.0,6.91,19364.0,1242500.0
카시트발받침대,3580.0,6060.0,1.69,37369.0,935320.0
페도라바구니카시트,10940.0,76.0,0.01,21300.0,216085.0
기저귀가방백팩,7340.0,102538.0,13.97,42973.0,3823625.0
기저귀백팩,3480.0,102709.0,29.51,39446.0,4982746.0
신생아아기띠,10130.0,14922.0,1.47,85329.0,930708.0
아기띠침받이,2930.0,5786.0,1.97,14608.0,410282.0
기저귀파우치,3900.0,50725.0,13.01,14943.0,5560444.0
아기포대기,4390.0,32464.0,7.39,33571.0,1199555.0
누빔기저귀가방,3710.0,17285.0,4.66,30698.0,1052140.0
휴대용기저귀매트,1900.0,6287.0,3.31,25665.0,248929.0
아기욕조,19500.0,84928.0,4.36,35406.0,6885175.0
아기비데,17480.0,21696.0,1.24,36631.0,6360138.0
프롬유샤워핸들,12880.0,21.0,0.0,56471.0,10955795.0
포프베베,10770.0,106.0,0.01,55785.0,3924741.0
신생아욕조,7800.0,20826.0,2.67,26960.0,5019107.0
샤워핸들,10590.0,55373.0,5.23,48663.0,6750694.0
포프베베아기비데,8880.0,59.0,0.01,71414.0,7065754.0
말랑하니욕조,8850.0,108.0,0.01,39887.0,14207240.0
슈너글아기욕조,10970.0,306.0,0.03,54888.0,6696922.0
아기목욕가운,2190.0,69681.0,31.82,25908.0,2252039.0
아기목욕타올,4220.0,96947.0,22.97,20861.0,2439349.0
폴레드샤워핸들,3730.0,56.0,0.02,83844.0,93407766.0
말랑하니,20180.0,1038.0,0.05,26908.0,16165424.0
센스2030,5000.0,7262.0,1.45,13065.0,252110.0
온다베이비플러스,5330.0,114.0,0.02,55888.0,32375.0
온다베이비욕조,6510.0,399.0,0.06,46382.0,67811.0
아기세면대,2980.0,21189.0,7.11,7818.0,439611.0
아기로션,12480.0,92442.0,7.41,18230.0,28239411.0
키즈샴푸,4680.0,67422.0,14.41,15806.0,6833894.0
아기크림,4040.0,102861.0,25.46,19488.0,6839775.0
아기바디워시,5140.0,60551.0,11.78,17988.0,5685054.0
베이비오일,7230.0,54493.0,7.54,17118.0,752454.0
쁘리마쥬,20640.0,320.0,0.02,91965.0,2467888.0
아토팜MLE크림,10300.0,3474.0,0.34,35851.0,311789.0
유아로션,3920.0,91387.0,23.31,18086.0,28335444.0
존슨즈베이비로션,16890.0,13479.0,0.8,13952.0,196149.0
그린핑거,8780.0,49903.0,5.68,11446.0,1610748.0
아토팜판테놀크림,5530.0,2200.0,0.4,38096.0,600815.0
아기선크림,1500.0,40844.0,27.23,14251.0,8471934.0
키즈바디워시,2300.0,25393.0,11.04,16184.0,4134087.0
아기수딩젤,2150.0,68239.0,31.74,18275.0,26202615.0
아토팜로션,5110.0,12085.0,2.36,34035.0,466294.0
아토팜탑투토워시,5200.0,2887.0,0.56,25159.0,299300.0
아기변기,13500.0,40437.0,3.0,24153.0,2422240.0
콧물흡입기,25730.0,18236.0,0.71,20599.0,63523961.0
유아변기커버,4940.0,44604.0,9.03,21315.0,1018957.0
아기변기커버,5430.0,11054.0,2.04,25365.0,1021268.0
노시부석션팁,12750.0,258.0,0.02,12787.0,2365157.0
포켓몬마스크,2960.0,4594.0,1.55,19996.0,215275.0
블루본마스크소형,5030.0,3208.0,0.64,14563.0,217057.0
한일포근,6910.0,370.0,0.05,97651.0,2317722.0
티니핑마스크,7880.0,5805.0,0.74,13003.0,837894.0
어린이치약,6020.0,73762.0,12.25,7425.0,3369350.0
조르단칫솔,9950.0,12827.0,1.29,17317.0,427096.0
유아치약,3370.0,78623.0,23.33,7671.0,4010377.0
아기치약,5290.0,77126.0,14.58,7710.0,4181596.0
구강티슈,3160.0,26908.0,8.52,12550.0,475643.0
어린이치실,1830.0,16077.0,8.79,9758.0,624728.0
조르단칫솔1단계,2310.0,2530.0,1.1,14252.0,599685.0
벨레다치약,2780.0,2013.0,0.72,28974.0,241280.0
제니튼치약,4080.0,5740.0,1.41,15516.0,999494.0
조르단칫솔2단계,1850.0,2620.0,1.42,17374.0,48653.0
예꼬맘치약,3970.0,1397.0,0.35,12046.0,1426910.0
브리스틱칫솔,3400.0,2368.0,0.7,24970.0,236553.0
코도모칫솔,2230.0,3265.0,1.46,20233.0,608019.0
메가텐360,2320.0,2301.0,0.99,28344.0,2785232.0
블랑키즐치약,2260.0,197.0,0.09,21796.0,2438383.0
티니핑칫솔,1930.0,2253.0,1.17,15316.0,346373.0
아기섬유유연제,3460.0,24285.0,7.02,14510.0,1469088.0
호호에미,12830.0,2578.0,0.2,40689.0,7325.0
토루토루세탁세제,4430.0,54.0,0.01,29016.0,7642375.0
아기세제,11920.0,43235.0,3.63,22029.0,3124703.0
마이비얼룩제거제,4910.0,2659.0,0.54,17207.0,454722.0
유아세제,2500.0,61754.0,24.7,18456.0,4309880.0
아기세탁세제,5250.0,31362.0,5.97,22508.0,3563527.0
레드루트세탁세제,5490.0,3144.0,0.57,49091.0,424676.0
애플민트라임섬유유연제,2470.0,111.0,0.04,79397.0,4227250.0
레드루트,7800.0,6512.0,0.83,35006.0,446903.0
폴메디슨키즈아토표백제,7470.0,478.0,0.06,29234.0,1328687.0
비앤비섬유세제,2450.0,4023.0,1.64,19909.0,575224.0
비앤비섬유유연제,1840.0,5161.0,2.8,17628.0,295628.0
레드루트섬유유연제,2560.0,2393.0,0.93,40535.0,455678.0
네이처러브메레,9240.0,18047.0,1.95,13041.0,1466450.0
베르블랑,5530.0,1408.0,0.25,28963.0,4015681.0
젖병건조대,7650.0,37656.0,4.92,19972.0,1333423.0
젖병보관함,9570.0,18660.0,1.95,26688.0,786758.0
젖병세정제,4670.0,29169.0,6.25,10655.0,12165864.0
스팀소독기,11440.0,25293.0,2.21,88934.0,10540162.0
하이비젖병솔,3030.0,2296.0,0.76,9975.0,749707.0
하이비,4220.0,9606.0,2.28,8258.0,1294787.0
휴대용젖병소독기,1780.0,3727.0,2.09,56348.0,1295172.0
이유식기보관함,2540.0,2184.0,0.86,29875.0,402461.0
젖병스팀소독기,3180.0,4182.0,1.32,83121.0,8438800.0
다퍼남젖병보관함,1850.0,57.0,0.03,24278.0,1133747.0
아기안전문,5150.0,63326.0,12.3,32355.0,1509626.0
아기무릎보호대,2830.0,10370.0,3.66,12057.0,1551036.0
루보안전문,5390.0,141.0,0.03,26226.0,28171344.0
모기패치,2720.0,45304.0,16.66,6875.0,1917882.0
아기머리보호대,3190.0,14755.0,4.63,19071.0,547654.0
호빵맨모기패치,6920.0,126.0,0.02,10559.0,309129.0
머리쿵보호대,3440.0,7080.0,2.06,17192.0,292655.0
아기디딤대,2110.0,8907.0,4.22,27531.0,699323.0
아가드안전문,6720.0,10185.0,1.52,25972.0,958575.0
기저귀갈이대,22510.0,6431.0,0.29,92528.0,366812.0
유아책상,12560.0,105352.0,8.39,98252.0,2370789.0
아기쇼파,8220.0,91236.0,11.1,91786.0,1673325.0
아기식탁의자,8070.0,41175.0,5.1,92115.0,6225428.0
리안드림콧,18550.0,362.0,0.02,49561.0,4545740.0
범보의자,20470.0,3399.0,0.17,83823.0,3304356.0
아기소파,6000.0,91237.0,15.21,99096.0,1673325.0
아기턱받이,12890.0,62768.0,4.87,9349.0,4395332.0
아기식판,6500.0,42582.0,6.55,14526.0,2103870.0
흡착식판,7320.0,16448.0,2.25,30950.0,2784707.0
릴리팟이유식냄비,6000.0,468.0,0.08,51795.0,819391.0
와우컵,13080.0,1176.0,0.09,27701.0,249400.0
실리콘턱받이,2770.0,21856.0,7.89,10631.0,987033.0
그로미미빨대컵,16850.0,2277.0,0.14,17078.0,4461119.0
베이비뵨턱받이,8290.0,480.0,0.06,31280.0,21666.0
그로미미,18140.0,5440.0,0.3,13853.0,3099025.0
임산부수영복,9040.0,34732.0,3.84,28241.0,790421.0
수유브라,11860.0,88868.0,7.49,15732.0,2710813.0
임산부스타킹,8620.0,24527.0,2.85,9221.0,389343.0
수유복,6420.0,74273.0,11.57,24279.0,917594.0
임산부팬티,7810.0,87061.0,11.15,14980.0,1914005.0
임산부레깅스,14060.0,90606.0,6.44,14732.0,806055.0
맘스안심팬티,11750.0,2073.0,0.18,21696.0,1203805.0
수유나시,4800.0,18440.0,3.84,20814.0,1459694.0
겨울임부복,5440.0,72226.0,13.28,36966.0,1539280.0
수유원피스,3380.0,37730.0,11.16,24740.0,698659.0
튼살크림,21520.0,24635.0,1.14,36477.0,5505506.0
임산부튼살크림,8140.0,21058.0,2.59,33860.0,4664411.0
임산부바디필로우,9560.0,65952.0,6.9,53080.0,1242058.0
비오템튼살크림,12890.0,1276.0,0.1,78953.0,2578389.0
임밍아웃,9320.0,4335.0,0.47,9244.0,195603.0
도넛방석,6880.0,75849.0,11.02,14803.0,583287.0
란시노라놀린크림,5150.0,477.0,0.09,32973.0,16319.0
임산부손목보호대,5020.0,30716.0,6.12,10184.0,631925.0
아토팜튼살크림,5580.0,2038.0,0.37,42697.0,3960292.0
임산부크림,1400.0,25908.0,18.51,34314.0,4816471.0
임밍아웃이벤트,3010.0,1835.0,0.61,6992.0,148952.0
해피테일즈바디필로우,4310.0,96.0,0.02,43990.0,17782973.0
임산부샴푸,8300.0,29474.0,3.55,26257.0,2014272.0
U자바디필로우,2530.0,18081.0,7.15,47240.0,1032505.0
클라란스튼살크림,4650.0,598.0,0.13,78685.0,291646.0
산모패드,3980.0,10225.0,2.57,23389.0,751626.0
회음부방석,2110.0,16164.0,7.66,14272.0,695373.0
란시노크림,3640.0,640.0,0.18,30538.0,39863.0
겉싸개,12390.0,22464.0,1.81,64654.0,989108.0
아기블랭킷,7630.0,59771.0,7.83,28337.0,2840039.0
속싸개,14930.0,80262.0,5.38,25438.0,7467590.0
마이리틀데이지,18660.0,410.0,0.02,33082.0,8702328.0
낮잠이불세트,4910.0,54028.0,11.0,83768.0,3482385.0
어린이집낮잠이불,8110.0,34007.0,4.19,63069.0,4048181.0
아기침대패드,7030.0,51877.0,7.38,37429.0,4870425.0
비비엔다,25210.0,2932.0,0.12,63805.0,21220777.0
아기겨울이불,4390.0,24897.0,5.67,34137.0,2078585.0
낮잠이불가방,3470.0,21158.0,6.1,16617.0,1228568.0
아기토퍼,4810.0,18308.0,3.81,65320.0,579975.0
돌상대여,9750.0,6969.0,0.71,40007.0,3008421.0
할로윈구디백,1710.0,9407.0,5.5,8161.0,9015.0
50일셀프촬영,11200.0,5884.0,0.53,26546.0,820237.0
백일상,19510.0,88936.0,4.56,40991.0,3496122.0
유치보관함,5490.0,13619.0,2.48,15648.0,965411.0
성장동영상,9550.0,435.0,0.05,49687.0,1046404.0
패딩우주복,15190.0,19665.0,1.29,83227.0,667969.0
아기우주복,14000.0,73122.0,5.22,41207.0,1443882.0
에뜨와우주복,8940.0,47775.0,5.34,47153.0,507780.0
아기크리스마스옷,20710.0,33477.0,1.62,25696.0,788364.0
우주복패딩,11260.0,19665.0,1.75,80651.0,601414.0
밍크뮤우주복,6940.0,29169.0,4.2,66253.0,145928.0
아가방우주복,8040.0,49991.0,6.22,66733.0,242608.0
아기손수건,8510.0,46768.0,5.5,10500.0,1134570.0
블루독우주복,5370.0,30253.0,5.63,67029.0,1391594.0
압소바우주복,6310.0,59784.0,9.47,68417.0,235738.0
미니로브,8390.0,23503.0,2.8,21382.0,153493.0
나이키키즈운동화,22230.0,41341.0,1.86,39496.0,1339878.0
뉴발란스키즈운동화,24260.0,33838.0,1.39,63344.0,2043453.0
휠라키즈운동화,13140.0,36440.0,2.77,37791.0,504271.0
털크록스키즈,28400.0,11642.0,0.41,33797.0,526467.0
스케쳐스키즈,11010.0,13950.0,1.27,42098.0,455912.0
아기바라클라바,28300.0,4758.0,0.17,13474.0,1136600.0
베어파우키즈,29600.0,36386.0,1.23,43909.0,1343595.0
올드솔,14130.0,780.0,0.06,94341.0,1419354.0
아레나키즈수영복,5430.0,24994.0,4.6,57726.0,1096156.0
아기수영복,8630.0,46057.0,5.34,27327.0,1582384.0
아레나남아수영복,2010.0,20334.0,10.12,56571.0,248308.0
주니어래쉬가드,2730.0,57161.0,20.94,27416.0,3242077.0
아기래쉬가드,3100.0,19722.0,6.36,32702.0,2348207.0
아레나여아수영복,1290.0,26617.0,20.63,55133.0,1246438.0
배럴키즈래쉬가드,2290.0,1319.0,0.58,39979.0,114888.0
유아수영복,3240.0,96691.0,29.84,25110.0,2213750.0
여아래쉬가드,2180.0,102136.0,46.85,25694.0,2805511.0
남아실내수영복,1640.0,20858.0,12.72,27614.0,878442.0
점퍼루,10230.0,3393.0,0.33,99775.0,1019804.0
바운서대여,3800.0,296.0,0.08,20207.0,715959.0
어라운드위고,10620.0,257.0,0.02,74101.0,636229.0
베이비뵨바운서대여,1670.0,43.0,0.03,32578.0,1039375.0
졸리점퍼,12060.0,669.0,0.06,81400.0,758833.0
쏘서대여,2940.0,163.0,0.06,21863.0,540725.0
아기바운서,3550.0,9355.0,2.64,95236.0,826230.0
보행기대여,2110.0,320.0,0.15,25427.0,259990.0
졸리점퍼대여,1890.0,39.0,0.02,12815.0,264485.0
유아킥보드,10380.0,76570.0,7.38,78762.0,2439068.0
치발기,18740.0,70243.0,3.75,13043.0,2158158.0
푸바오인형,23870.0,21892.0,0.92,38684.0,4150.0
실바니안,28940.0,73562.0,2.54,41841.0,153418.0
스키비디토일렛인형,8270.0,24944.0,3.02,14707.0,412971.0
실바니안패밀리,11640.0,60438.0,5.19,40697.0,175091.0
그로밋인형,9160.0,25477.0,2.78,19347.0,109395.0
젤리캣애착인형,10740.0,27109.0,2.52,46952.0,4492519.0
춘식이인형,11890.0,9450.0,0.79,32157.0,142180.0
카피바라인형,7950.0,5494.0,0.69,16707.0,102114.0
종이인형,7460.0,44870.0,6.01,8865.0,19800.0
파라필름,5780.0,5903.0,1.02,34497.0,253312.0
원소주기율표,15960.0,13393.0,0.84,32850.0,76091.0
소중한글,4630.0,36.0,0.01,19338.0,3638340.0
영어보드게임,1330.0,80165.0,60.27,19682.0,151594.0
엘리펀트앤피기,2530.0,165.0,0.07,42246.0,10993.0
한글공부,5450.0,19385.0,3.56,16514.0,1258844.0
쇠구슬,2140.0,10378.0,4.85,21977.0,18298.0
플라토,7460.0,15706.0,2.11,6534.0,165000.0
닭다리살,28280.0,18320.0,0.65,21772.0,7555103.0
하누카세육포,1090.0,9760.0,8.95,38597.0,979023.0
한우육포,2410.0,9760.0,4.05,41781.0,665528.0
사세버팔로윙,22780.0,3301.0,0.14,19382.0,2140781.0
햄지대왕소갈비찜,8050.0,1.0,0.0,38900.0,65663200.0
김부각,19840.0,38844.0,1.96,14880.0,1913054.0
고추부각,7940.0,8097.0,1.02,10284.0,776798.0
명이나물,13490.0,17856.0,1.32,24271.0,4994408.0
무말랭이,14620.0,28852.0,1.97,9602.0,770431.0
반찬정기배송,6720.0,2054.0,0.31,54067.0,3772510.0
궁채장아찌,20060.0,2906.0,0.14,10624.0,2593952.0
절임알타리,6890.0,2575.0,0.37,34946.0,1087756.0
본죽장조림,7160.0,7261.0,1.01,15602.0,1335573.0
푸른회식당,12490.0,19.0,0.0,29178.0,40770315.0
반찬배달,12170.0,39273.0,3.23,30947.0,2708757.0
종가집무말랭이,1600.0,1472.0,0.92,14147.0,61525.0
홍어무침,9900.0,1808.0,0.18,19619.0,781786.0
콩잎,4940.0,2095.0,0.42,16473.0,687352.0
오이지,14480.0,45071.0,3.11,11511.0,865256.0
종가집김치,28270.0,35472.0,1.25,35238.0,6060907.0
안동학가산김치,16790.0,1890.0,0.11,41595.0,1944035.0
묵은지,23620.0,34053.0,1.44,23691.0,5293228.0
김치10KG,10580.0,77179.0,7.29,43562.0,15285875.0
고랭지절임배추,29220.0,3149.0,0.11,43481.0,6142407.0
맥심화이트골드,29050.0,47188.0,1.62,30093.0,2375703.0
G7커피,26250.0,16513.0,0.63,10347.0,257891.0
할로윈사탕,11100.0,76312.0,6.87,9778.0,793799.0
꽃보다오징어,19150.0,11106.0,0.58,19652.0,692593.0
앵커버터,24940.0,3915.0,0.16,26966.0,1170805.0
모짜렐라치즈,28430.0,47851.0,1.68,18375.0,7057543.0
슬라이스치즈,7000.0,60075.0,8.58,16783.0,3081626.0
스트링치즈,12330.0,11246.0,0.91,18628.0,779000.0
라꽁비에뜨버터,17290.0,957.0,0.06,33330.0,339514.0
구워먹는치즈,13580.0,10045.0,0.74,13242.0,627986.0
체다치즈,13840.0,61878.0,4.47,13871.0,3729625.0
필라델피아크림치즈,15900.0,5117.0,0.32,18886.0,580900.0
지라그라타,3590.0,4.0,0.0,11480.0,664940.0
아그리폼지라그라타그라나파다노,9250.0,3.0,0.0,11480.0,664940.0
서울우유버터,6610.0,2267.0,0.34,11514.0,3236690.0
무염버터,10450.0,15437.0,1.48,14328.0,2061603.0
이즈니버터,12870.0,4176.0,0.32,16238.0,3620901.0
부라타치즈,19120.0,5148.0,0.27,19270.0,1243499.0
연유,20240.0,33722.0,1.67,17130.0,7563397.0
뮤패드K10PLUS,21470.0,1094.0,0.05,13724.0,57347.0
아이뮤즈K10PLUS,13480.0,1067.0,0.08,13751.0,11993.0
일회용앞치마,10710.0,60637.0,5.66,11335.0,3035671.0
강아지유산균,18070.0,84036.0,4.65,29005.0,3889813.0
펫생각,2380.0,1698.0,0.71,36587.0,456735.0
현금바인더,28520.0,36266.0,1.27,14333.0,516646.0
대맛조개,18610.0,95.0,0.01,18812.0,459462.0
사과대추,25440.0,9635.0,0.38,40738.0,1722043.0
사우스플레이,2590.0,872.0,0.34,57051.0,218856.0
요즈리틴셀,10490.0,1634.0,0.16,8644.0,1054838.0
야마시타AJ,17070.0,245.0,0.01,7092.0,500740.0
야마시타에기,9320.0,25525.0,2.74,7672.0,959760.0
YL에기,5890.0,634.0,0.11,12156.0,1136381.0
텅스텐봉돌,8050.0,6480.0,0.8,9226.0,321387.0
쪼꼬미에기,6140.0,5922.0,0.96,13817.0,3727350.0
르망고수영복,23750.0,11745.0,0.49,78041.0,336465.0
차량용소화기,20690.0,42844.0,2.07,25234.0,3596894.0
어싱양말,15670.0,10180.0,0.65,10294.0,186733.0
피치기모잠옷,21430.0,63928.0,2.98,15511.0,2636839.0
캘빈클라인드로즈,6640.0,38402.0,5.78,33104.0,19437217.0
아디다스드로즈,5570.0,24584.0,4.41,51225.0,460871.0
락포트남성화,18090.0,45143.0,2.5,90506.0,7540775.0
족저근막염깔창,24770.0,16698.0,0.67,21978.0,6747366.0
지비츠세트,13530.0,58027.0,4.29,9573.0,134177.0
평발깔창,7970.0,53075.0,6.66,19747.0,5677366.0
발열깔창,7030.0,50535.0,7.19,25544.0,53048.0
겨울지비츠,5720.0,4479.0,0.78,9677.0,53198.0
캉골백팩,27470.0,27067.0,0.99,99490.0,369926.0
캉골메신저백,12660.0,7074.0,0.56,68721.0,429608.0
캉골슬링백,11900.0,5418.0,0.46,58820.0,792915.0
나이키크로스백,19290.0,28214.0,1.46,31818.0,589730.0
로우로우백팩,16810.0,4719.0,0.28,98028.0,858000.0
16인치캐리어,8000.0,60603.0,7.58,49448.0,5511654.0
루이까또즈카드지갑,12560.0,12754.0,1.02,65495.0,35000.0
루이까또즈지갑,20480.0,34496.0,1.68,64273.0,35000.0
닥스벨트,11400.0,40210.0,3.53,93457.0,877826.0
헤지스벨트,3880.0,11706.0,3.02,67145.0,211363.0
리바이스벨트,2530.0,12406.0,4.9,29203.0,899924.0
폴로모자,26480.0,77834.0,2.94,58817.0,1687615.0
비비안웨스트우드장갑,18660.0,6609.0,0.35,91810.0,159876.0
어그장갑,13470.0,13394.0,0.99,78248.0,138551.0
질스튜어트장갑,11050.0,11067.0,1.0,30033.0,218035.0
캐시미어장갑,8870.0,75049.0,8.46,45028.0,219128.0
닥스장갑,9490.0,44939.0,4.74,37072.0,237250.0
안경닦이,11210.0,58504.0,5.22,6065.0,1553015.0
무테안경,10330.0,87403.0,8.46,86817.0,457128.0
바나나핀,4480.0,70609.0,15.76,6602.0,395811.0
정수리가발,7140.0,100310.0,14.05,36467.0,1751124.0
벨벳머리띠,5040.0,71933.0,14.27,11018.0,517821.0
벨벳리본핀,4040.0,38295.0,9.48,7857.0,289544.0
닥스스카프,29360.0,82533.0,2.81,52798.0,581623.0
카시오수능시계,20760.0,23662.0,1.14,15539.0,2779941.0
카시오전자시계,9860.0,80356.0,8.15,36074.0,2137751.0
금괴,6150.0,20297.0,3.3,30129.0,5508333.0
헤라썬크림,22330.0,9758.0,0.44,25355.0,969830.0
헤라선크림,11030.0,9758.0,0.88,25444.0,951879.0
