relative_keyword,avg_sale
골프공파우치,1223853
골프공주머니,1532604
골프항공커버,2925607
골프맨투맨,771172
볼빅여성골프웨어,158966
타이틀리스트모자,1566088
PXG모자,640426
나이키골프모자,799873
퍼팅연습기,2260576
골프연습망,2902545
골프스윙교정기,4266365
골프연습도구,1916345
퍼터연습기,1869046
골프스틱,2631021
골프그립교정기,1197487
골프그립테이프,255946
골프네임택,1158760
골프볼마크,825248
거리측정기케이스,776274
무선에어펌프,2231872
자전거체인오일,406954
자전거킥스탠드,178369
자전거양말,314004
자전거바람막이,668423
평페달슈즈,869199
열선장갑,240197
말발굽,2144994
베란다코일매트,274700
코일현관매트,268246
업소용발매트,475793
강마루,106291
셀프장판,315042
롤카페트,889209
강화마루,209338
데크타일,1637969
원목마루,1662147
카페트타일,200227
모자이크타일,143030
접착식데코타일,1417677
바닥데코타일,1441789
포세린타일,160659
테라조타일,842342
붙이는타일,1162166
카펫타일,214973
현관타일,1158437
폴리싱타일,53530
현관데코타일,1517432
접착식단열벽지,2257114
합지벽지,296484
도배지,368058
붙이는벽지,320077
띠벽지,28907
셀프도배,399210
초배지,1449236
보온벽지,2819610
폼블럭벽지,465450
암막시트지,432757
대리석시트지,60704
투명시트지,571117
웨인스코팅,135394
스탠드갓,132781
이케아스탠드,1167408
이케아장스탠드,1098775
집게스탠드,1006865
피포페인팅,457886
돈나무액자,2040714
천연디퓨저,2520965
화장실디퓨저,9133780
대용량디퓨저,7654745
턴테이블디퓨저,3031475
패밀리침대커버,2582760
라지킹매트리스커버,3100585
목디스크베개,8937997
낮은베개,13378121
일자목베개,10511147
경추목베개,4509826
빨아쓰는베개,5101951
메밀베개,5019726
목이편한베개,3500368
패밀리침대패드,6400101
알러지케어패드,5517259
침대패드고정밴드,4098835
알레르망패드,
순면침대패드,4216317
돌침대패드,164400
요커버,680092
바닥요,1405708
이불요매트,1790954
바닥요매트,1497531
까는이불,941317
바닥에까는이불,1426096
세사리빙극세사,39933
이브자리이불커버,623476
요솜,812318
목화솜요,2068214
목화솜이불,1993488
순면카페트,447400
특대형카페트,1235538
조각카페트,246718
거실면패드,972423
나비주름커튼,1856452
작은창커튼,742953
극세사쇼파패드,3701413
벽걸이에어컨커버,5479027
에어컨실외기커버,888901
실외기커버,1062195
스탠드에어컨커버,5592733
돌쇼파패드,3556841
일회용앞치마,2733977
치질방석,834664
식탁의자방석,1515010
실리콘방석,1132615
망고실,847315
코바늘가방,393817
스킬자수,277588
프랑스자수패키지,160760
프랑스자수도안,142062
펀치니들키트,337841
가죽공예키트,321298
인형만들기키트,673726
가방만들기키트,346783
밤부베베천기저귀,
신생아천기저귀,926893
유모차고리,165924
핸드머프,1510768
유모차보조의자,1489008
유모차장난감,575862
유아안전벨트,1061015
안전벨트쿠션,1145837
카시트트레이,115782
카시트발받침,494316
아이소픽스브라켓,431604
카시트거울,1588789
산후복대,2108750
마더피아,68266
산전복대,3108114
태교동화,688887
하이베베,107746
태교책,74343
임신출산대백과,
임신출산육아대백과,
베이비플러스,809836
태아심장소리,73333
너프건,371835
베이블레이드,326356
다마고치,801344
메카드볼,155362
트레져,49823
고고다이노,716708
옵티머스프라임,122472
포켓몬크레인,133336
미니특공대,595613
버블건,87966
돌아기장난감,780453
꼬꼬맘,629561
블루래빗오감발달,315313
헝겊책,51458
튤립사운드북,16237
워터매트,553312
똘똘이카메라폰,230192
블루래빗,915718
하베브릭스변신큐브,3000838
뽀로로카메라폰,169429
6개월아기장난감,854116
터미타임장난감,723726
시크릿쥬쥬핸드폰,193803
개구리연못,631833
라마즈애벌레,3517955
유아텐트,1755704
인디언텐트,1675697
아기그네,357454
어린이텐트,1699092
아기인디언텐트,2456446
키즈텐트,1699092
보행기튜브,2123096
유아구명조끼,3012433
어린이구명조끼,3867295
볼풀장,649241
아기튜브,1025190
아기수영장,1212919
아기구명조끼,2007215
유아튜브,2519920
플레이매트,417568
넥튜브,7673786
플레이도우,599985
메이킹스퀴시,286643
아이클레이,176545
페이스페인팅물감,186460
글라스데코,227673
산리오스티커메이커,153610
천사점토,89011
말랑이,218376
산리오입체스티커메이커,183700
레고닌자고,168450
마인크래프트레고,238743
레고듀플로,265484
레고시티,383593
중국레고,154100
레고프렌즈,327128
플레이모빌,143919
해리포터레고,314515
레고마인크래프트,282458
넘버블럭스,437627
아이링고,110383
레고스타워즈,263488
레고자동차,285148
닌자고,178577
눈썰매,351222
스카이콩콩,1198616
캐치볼,
요요,1847987
플라잉디스크,107733
오볼,384003
붕붕카,1199990
어린이킥보드,1359821
아기킥보드,2471146
리락쿠마스프링카,439908
샘트라이크,880456
삼천리샘트라이크,923979
샘트라이크100,615567
걸음마보조기,320501
아기체육관,2365202
치발기,2284989
에듀테이블,6481295
유모차모빌,587273
아이팜베이비룸,535605
타이니러브모빌,1854157
타이니모빌,1951310
아기울타리,2336588
흡착딸랑이,206131
모윰치발기,
코넘베이비룸,12780375
낱말카드,917567
아기병풍,2012347
뽀로로컴퓨터,323137
뽀로로코딩컴퓨터,284437
유아자석보드,2189762
감정카드,355914
맘스보드,1119469
콩순이코딩컴퓨터,237435
한글자석,787322
립프로그워드북,
노리터보드,2293255
뽀로로사운드카드,361597
뽀로로펜,316633
콕콕콕사운드벽보,193921
아기벽보,1913499
코딩컴퓨터,792663
모래놀이세트,410345
미스틱하트윙,156033
티니핑장난감,2503659
행운핑,811383
병원놀이,857888
행운핑상자하우스,769948
아이스크림카트,205234
알쏭달쏭캐치티니핑,438637
티니핑구급차,680614
주판,282838
몬테소리교구,832519
비지쥬,175746
자석가베,343750
가베가족,81472
마블런,157833
쌓기나무,122277
앤도르프원목교구,185240
도미노게임,97327
러닝리소스,183378
카프라,91316
고무동력기,214422
개미키우기,413502
에어로켓,283009
슐라이히,145750
개미집,600400
쥬라기월드,316224
인도미누스렉스,254466
보석캐기,96555
소마큐브,365313
간큐브,2362805
자석큐브,712883
간즈큐브,1935184
칠교놀이,307946
비지북,259700
매직큐브,2577811
선수용큐브,1563681
자석소마큐브,518840
구슬퍼즐,131738
스네이크큐브,73383
루빅스큐브,1622541
멜로디언,619820
실로폰,693558
뽀로로노래방,163953
뽀로로코인노래방,65490
핑크퐁피아노,140198
어린이피아노,557695
유아피아노,441512
아기피아노,194654
뽀로로피아노,76850
마라카스,125912
시크릿쥬쥬기타,81136
하베브릭스피아노드럼,4274383
핑크퐁마이크,83636
아기드럼,135296
미니피아노,432379
피아노장난감,185100
시크릿쥬쥬마이크,59373
돈마호크,1483818
냉동삼겹살,3886994
목살,2827573
한돈삼겹살,1206834
제주흑돼지,2166382
흑돼지,4246727
통삼겹살,3762067
오겹살,1824995
항정살,3135741
양념돼지갈비,4455070
한돈선물세트,1849019
소갈비,9614747
돼지껍데기,598014
이베리코,2997950
LA양념갈비,11501485
티본스테이크,4945477
마장동한우,20484477
갈비살,3740755
투뿔한우,24224431
블랙앵거스,2455841
닭꼬치,6454342
닭다리살,6980299
하림닭가슴살,6028569
닭목살,584446
냉동닭가슴살,17127227
무뼈닭발,3098464
수비드닭가슴살,7744700
닭가슴살소세지,7915490
닭안심,4641977
사세버팔로윙,2203966
염통꼬치,3981142
생닭가슴살,7729935
노브랜드닭가슴살,38618
버팔로윙,1856261
맥반석계란,5037466
구운란,7176846
유정란,4675417
반숙란,3210226
훈제란,6690814
청란,685833
난각번호1번,4068427
청계란,627461
훈제계란,7208335
메추리알,1037282
감동란,10623458
유기농계란,1323397
초란,1735772
구운달걀,7163693
훈제메추리알,1245821
편육,1228418
순살족발,2911303
고메함박스테이크,11328
오징어순대,1041959
함박스테이크,3641733
소곱창구이,4581323
천하장사소세지,538500
제주갈치,5723122
바다장어,702688
영광굴비,5454449
반건조생선,1386994
박대,887328
옥돔,2877153
참치회,2753062
민물장어,11503894
간고등어,3200176
광천김,1727253
대천김,3626680
김선물세트,3059708
김자반,873959
도시락김,4018370
매생이,566468
김가루,1339531
명란김,1340856
김밥김,3274615
성경김,1420929
다시마,936100
조미김,4419188
기장미역,1528080
천사채,144339
곰피,425105
스코어보드,264777
축구작전판,117653
점수판,760550
전자호루라기,551169
전자호각,645200
테팔전기포트,1359377
접이식전기포트,4225734
LG정수기렌탈,
쿠쿠정수기렌탈,
빌트인정수기,1534041
코웨이정수기렌탈,
SK정수기렌탈,
브리타정수기필터,1931601
쿠쿠냉온정수기,14352000
SK매직정수기렌탈,
커피머신렌탈,1300000
테팔토스트기,12633
필립스토스트기,234000
호빵기계,2256220
계란삶는기계,1900464
오연수찜기,1496055
디온리스텐찜기,51875000
슬로우쿠커,103699
에버홈스팀멀티쿠커,
에그쿠커,1376366
락앤락멀티쿠커,53000
에버홈멀티쿠커,1193583
메이튼오토프로,39777336
RF하이패스,2173921
무선하이패스단말기,2618793
무선하이패스,2753720
엠피온하이패스,711938
차량위치추적기,433086
하이패스단말기추천,3790594
룸미러후방카메라,922535
후방카메라설치,403065
아이나비후방카메라,749464
포터후방카메라,420433
후방카메라교체,447557
AHD후방카메라,578375
후방카메라모니터,2413262
블루투스카팩,95271
카팩,179514
WD-40,235376
양털유,410022
플루이드필름,326452
풍절음고무몰딩,91627
자동차풍절음,237961
방음스펀지,104221
풍절음,250959
신슐레이터,67587
3M실리콘루브리컨트,154239
파워큐브코리아,15012777
리디페이퍼4,149953
크레마그랑데,73871
크레마카르타G,77966
조이콘,1970625
듀얼센스,1253600
닌텐도스위치OLED케이스,684056
닌텐도조이콘,1856294
닌텐도스위치파우치,731995
8BITDO얼티메이트NS,752507
아미보카드,391514
8BITDO얼티메이트,1214734
노트북화면보호기,180527
아이패드에어5필름,1663134
아이패드9세대필름,151201
버티컬마우스,3439471
프리젠터,1070857
레이저포인터,1042060
로지텍무선마우스,13485094
로지텍G304,2306253
로지텍G102,2329524
앱코키보드,492313
앱코K660,691461
로지텍K380,1879033
적축키보드,2156760
콕스키보드,772069
로지텍블루투스키보드,1839951
드로잉패드,659165
복합기렌탈,238304
페이지라벨기,565886
CLT-K404S,2810604
MLT-K250L,874998
CLT-K515S,2136021
INK-M180,1190356
MLT-D111S,1459007
엡손라벨테이프,442822
MLT-D115L,1141053
SL-C513W토너,3802508
M180,1274058
SL-M2030토너,1199197
택배스캐너,820205
크리에이티브스피커,438306
BA-R9,796430
캡쳐보드,615466
캡처보드,599311
DDR38G,487774
DDR48G,2730548
DDR34G,35565
DDR38GB,596492
DDR416GB,1178632
그래픽카드지지대,135133
마이크로닉스700W,9916
DPTOHDMI,69630
USBCTOHDMI,131678
HDMITOVGA,304461
RC1800,172020
팔라딘400,151057
SSD방열판,123042
램방열판,72751
M.2방열판,128484
A2004MU,207663
3단접이식매트리스,10844719
마약매트리스,4904568
시스템장,1598613
시스템옷장,1783667
좌식화장대,314089
붙이는거울,465959
샤넬거울,306447
미드센추리의자,913182
조이킥스포츠,
볼링볼타올,100151
볼링매니아,25200
볼타올,596306
SMB,
검도,175427
뮤직복싱기계,629250
복싱기계,629250
복싱마우스피스,591756
마우스가드,427105
낭심보호대,167459
엘보보호대,2117327
헬스팔꿈치보호대,1889621
테니스엘보보호대,1944545
아르니스,27478
뱀병장인더스트리,132864
주짓수래쉬가드,431762
줄넘기화,137925
유도띠,160195
주짓수띠,80723
칸지벨트,503500
태권도검은띠,87969
품띠,12939
태권도품띠,119077
송판,232298
격파,222341
락브로스고글,458129
나이키헤어밴드,1498182
아디다스헤어밴드,387868
등산헤어밴드,1393221
축구헤어밴드,659934
러닝헤어밴드,1821321
나이키헤드밴드,565691
골프팔토시,4564228
클라이밍초크,416307
초크백,853240
클라이밍초크백,515488
액상초크,255135
클라이밍테이프,49013
다이니마파우치,61590
클라이밍홀드,39819
닉왁스,92703
인디언행어,1301331
워터저그받침대,414504
난로팬,1480741
데이지체인,693244
캠핑쓰레기통,298550
저당밥솥,4904526
미니전기밥솥,2911620
1인용밥솥,1291306
이국주밥솥,366046
이케아협탁,175081
밥솥다이,3020645
전자렌지장,1493615
이케아트롤리,1088663
마켓비트롤리,516839
2단트롤리,2042835
원목트롤리,1679316
모던하우스트롤리,245680
철제트롤리,2718359
한샘트롤리,144768
냉장고틈새수납장,6847724
아일랜드파티션,480781
철제시스템행거,6708210
이케아행거,1414236
고정식행거,2024970
비키니옷장,1593155
이케아수납장,723247
