relative_keyword,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
블루베리묘목,15,4,9,2,23,4,10,3,22733,568
임산부벨트,1,3,4,4,32,1,6,1,5654,141
강아지미용거치대,5,6,1,0,35,0,4,1,2988,74
LDW931,12,5,2,21,36,0,3,1,2058,51
방독마스크,6,7,19,2,7,6,20,7,25916,647
날치알,4,0,17,18,10,2,17,11,45636,1140
소근육발달놀이,0,0,10,2,33,3,3,1,2760,69
비아벨로제로픽,5,1,21,13,35,2,3,0,1391,34
깐녹두,2,4,16,18,9,3,21,7,29751,743
바디쉐이버,14,10,5,9,24,3,8,5,19671,491
나무입간판,5,3,5,1,29,2,4,5,12068,301
거봉,7,7,17,9,13,6,14,7,19719,492
해산물모듬,7,9,15,9,16,1,16,7,68205,1705
치아접착제,4,3,0,3,36,2,2,0,875,21
타일보수,12,6,7,2,20,2,14,4,23215,580
퀸즈트리땅콩버터,1,1,7,9,33,1,6,0,1760,44
보쉬열풍기,0,0,6,2,32,4,4,0,1531,38
물회,14,2,5,8,20,6,12,2,5982,149
강아지할머니조끼,19,8,5,3,33,0,6,1,3488,87
재미어트,0,6,8,10,27,5,3,5,18277,456
건고추가격,9,4,16,11,9,2,18,11,29141,728
베일리바오머리보호대,1,0,6,8,31,1,4,4,16167,404
닭봉,0,9,15,15,11,5,16,8,36265,906
주니어발레복,0,14,8,0,25,2,12,1,8947,223
발해먹,1,2,0,0,31,2,6,1,3994,99
해피콜생선팬,6,7,8,16,33,2,3,2,5189,129
임영웅굿즈,12,8,13,3,34,2,4,0,1997,49
모티스락손잡이,8,3,6,1,31,3,5,1,4069,101
보리쌀,1,8,19,11,6,4,19,11,41669,1041
쪽파가격,13,3,12,12,18,4,11,7,37680,942
브리타플로우,5,1,11,20,29,1,6,4,11054,276
틀니세정제,0,1,4,4,15,3,16,6,26269,656
파곰탕면,0,0,5,4,24,2,11,3,10273,256
플라하반포리지오트밀,2,0,8,4,30,4,6,0,3325,83
비타민스틱,6,1,9,17,19,2,13,6,15761,394
인섹트도그,1,1,26,7,16,5,12,7,35948,898
꼬막장,0,1,5,3,30,1,4,5,25148,628
파워큐브,6,2,7,12,22,2,9,7,24252,606
현관문종,4,2,6,0,13,2,19,6,21302,532
어린이피아노,3,1,14,2,29,6,5,0,2093,52
말차라떼,3,6,16,13,20,5,12,3,15376,384
인조잔디야구화,6,2,14,2,33,3,4,0,1651,41
무선미러링,1,6,17,11,11,6,15,8,43484,1087
칼가는기계,2,0,7,0,31,1,8,0,3469,86
신생아겉싸개,4,5,5,2,23,6,8,3,11749,293
열차단필름,8,9,16,7,4,4,23,9,54373,1359
홈드라이크리닝,0,4,8,26,21,4,14,1,7654,191
핫초코,1,1,5,7,12,2,19,7,20498,512
핸즈프리리드줄,4,7,10,0,18,1,15,6,18400,460
산리오텀블러,7,6,10,3,35,3,2,0,844,21
다과상,1,3,3,2,30,4,6,0,3506,87
타이틀리스트파우치,1,2,8,1,28,3,9,0,2168,54
컨벡션히터,6,4,18,9,22,8,8,2,8962,224
깐쪽파,11,3,11,15,15,3,13,9,41722,1043
아모스트리트먼트,2,4,12,11,26,3,7,4,13499,337
아이패드미니6케이스,4,7,2,1,10,3,21,6,18866,471
에네루프,0,5,18,9,8,4,24,4,21835,545
배워머,3,6,5,1,22,5,10,3,11739,293
페리에탄산수,11,1,21,3,23,0,12,5,18494,462
얼굴마사지기구,12,11,14,3,8,1,17,14,106739,2668
코스트코팝콘,1,1,13,5,21,4,13,2,9496,237
터닝메카드피닉스,1,5,7,22,32,4,3,1,2458,61
즈위프트센서,2,0,3,1,33,0,4,3,9701,242
우드앤번,0,5,28,1,32,3,4,1,3411,85
꼬막살,4,6,24,6,17,5,15,3,12012,300
신생아구강티슈,22,3,4,11,30,3,5,2,3787,94
락앤락음식물쓰레기통,1,1,4,12,22,4,7,7,59453,1486
마크라메실,1,6,11,7,5,6,21,8,28301,707
일본발바닥파스,17,13,5,5,29,2,7,2,21695,542
낫포유바디미스트,9,5,17,7,36,0,2,2,16444,411
코도모칫솔,3,11,12,8,16,7,10,7,15622,390
아이프리FX500,8,1,0,27,39,0,0,1,4141,103
강아지셀프미용,1,6,2,1,38,0,1,1,2472,61
티니핑피규어,3,0,20,9,35,2,2,1,3318,82
깐메추리알,4,0,19,17,18,5,9,8,23434,585
레이저포인트,0,1,0,0,9,1,24,6,19678,491
초등학생시계,7,14,3,1,22,5,9,4,21712,542
테팔핸드블렌더,5,1,9,12,30,4,4,2,4020,100
코안다스무딩드라이어,16,6,7,11,31,2,7,0,2185,54
에폭시페인트,2,3,23,10,17,6,14,3,11703,292
장스텐드조명,2,2,3,1,33,2,3,2,4954,123
칠순현수막,3,6,27,0,16,7,14,3,14125,353
식당유니폼,3,0,8,0,32,3,5,0,1366,34
라면기,3,3,6,0,17,2,17,4,23390,584
옥수수빨대,9,9,22,0,11,5,18,6,32614,815
PB1,1,7,20,11,9,6,16,9,20268,506
성수동수제화,9,2,3,0,28,7,5,0,2142,53
나이키헤드밴드,6,6,15,11,23,4,8,5,26789,669
스마트훌라후프,2,2,6,6,15,5,11,9,23749,593
생선구이팬,8,8,15,8,17,5,15,3,12445,311
강아지보양식,6,14,18,2,3,1,24,12,103968,2599
매직랩,3,1,16,11,9,5,16,10,50098,1252
스파크에어컨필터,8,10,16,1,7,4,26,3,15553,388
페이지라벨기,6,0,15,19,29,2,8,1,3364,84
남자부분가발,1,6,1,0,36,2,2,0,1222,30
갯지렁이,5,22,12,1,8,4,19,9,22757,568
현관문스토퍼,5,7,14,1,21,4,9,6,14824,370
셀렉스썬화이버,2,3,2,30,26,5,5,4,28000,700
금실딸기,15,9,13,3,14,8,12,6,18908,472
해피콜양면팬,1,4,4,20,24,4,8,4,10662,266
라포그사료,7,9,18,2,18,7,11,4,12143,303
발열도시락,6,6,12,0,19,3,15,3,15754,393
매생이,8,3,17,12,1,4,22,13,64961,1624
디즈니보석십자수,5,3,5,1,26,1,10,3,12413,310
드림아트,12,11,7,8,26,3,10,1,6474,161
수저정리함,6,6,8,0,13,6,15,6,17067,426
쿠루토가샤프,5,4,9,1,25,1,9,5,13995,349
아이앤티,3,1,30,6,9,9,16,6,63779,1594
생도라지,9,14,12,5,12,3,21,4,20704,517
캐리어보호커버,6,12,3,1,21,4,9,6,10954,273
강아지하네스옷,8,6,15,0,19,5,12,4,15889,397
미니각티슈,3,1,8,13,4,2,17,17,57542,1438
초유밀,3,1,3,28,23,7,7,3,14324,358
스키피땅콩버터크리미,1,0,4,4,26,1,8,5,28310,707
현관센스등,4,10,22,4,6,2,17,15,200333,5008
샤프란아우라건조기시트,3,4,19,10,15,3,16,6,76233,1905
막국수,0,3,8,2,19,3,15,3,22369,559
내열유리티팟,4,9,13,1,14,4,17,5,40808,1020
캘러웨이골프공,0,1,17,6,19,6,13,2,9015,225
강아지야채간식,3,3,20,4,3,2,19,16,56360,1409
금속접착제,1,2,17,4,16,2,14,8,34709,867
산후손목보호대,4,2,13,3,21,6,9,4,16785,419
윌,2,3,9,22,19,3,10,8,72227,1805
크로마키스크린,3,4,7,5,16,3,19,2,9522,238
스완스수경,4,2,9,1,27,3,9,1,4399,109
더안전기매트,7,5,18,5,13,8,15,4,15453,386
양조식초,3,3,10,7,7,5,14,14,63628,1590
타코야끼기계,16,5,3,3,34,1,4,1,2910,72
아기겉싸개,5,5,4,1,23,6,7,4,15337,383
생막걸리,9,11,5,5,7,6,22,5,26718,667
전기약탕기,11,9,10,10,30,3,6,1,5952,148
연근칩,7,10,10,13,17,4,14,5,23066,576
일본간장,1,1,9,3,14,8,17,1,7552,188
강아지욕조,8,3,2,1,21,4,12,3,10594,264
토양살충제,1,9,10,4,16,8,11,5,35620,890
다이와모자,4,1,10,3,32,5,3,0,1021,25
투명시트지,1,3,4,0,23,3,13,1,10088,252
뜰채프레임,0,0,6,0,27,2,10,1,4411,110
우거지,3,12,19,6,13,3,18,6,24703,617
사진인화지,11,10,9,10,16,3,14,7,23429,585
무타공블라인드,6,5,8,0,26,2,9,3,9933,248
제로픽,13,1,23,3,35,1,4,0,1820,45
지역난방온도조절기,13,2,15,10,26,3,11,0,4249,106
초등시계,7,14,3,1,22,5,9,4,21712,542
청국장가루,6,4,11,11,10,7,17,6,27828,695
초당옥수수,9,11,12,8,27,4,5,4,14967,374
JS-40B,3,1,2,0,31,2,4,3,11291,282
뽀로로퍼즐,3,2,1,2,37,1,2,0,1216,30
웰릿이뮨베라,6,2,18,13,26,7,5,2,14475,361
미소된장,0,1,11,0,18,7,13,2,10362,259
육군베레모,4,3,0,9,37,0,3,0,1358,33
락앤락햇쌀밥용기,3,2,5,5,24,2,8,6,51096,1277
가제수건,1,6,7,3,7,2,18,13,69783,1744
셀프스케일링,2,7,10,1,17,2,14,7,32121,803
얇은단무지,2,6,7,3,29,3,6,2,5289,132
일회용케찹,3,3,13,20,22,4,10,4,12204,305
열패치,2,1,4,2,27,3,7,3,7475,186
자른미역,5,9,18,7,9,3,21,7,28589,714
랩시리즈,5,1,9,4,13,6,15,6,22972,574
에바비바립밤,3,1,3,33,38,1,1,0,340,8
웰치스제로,0,5,15,11,15,3,13,9,45913,1147
나무이젤,2,3,9,0,21,5,11,3,14878,371
고피쉬,0,0,2,0,39,0,1,0,307,7
깻잎,4,12,11,13,9,5,13,13,241191,6029
카카오가습기필터,2,4,3,29,34,1,5,0,1280,32
나이키에어리프트,6,4,16,6,22,2,12,4,11084,277
유모차장난감,3,4,4,2,15,5,17,3,11784,294
버츄오캡슐보관함,5,8,8,3,15,5,14,6,31496,787
모나리자각티슈,1,3,7,6,8,3,17,12,85859,2146
아기책꽂이,5,4,9,0,30,4,3,3,6796,169
피스타치오페이스트,4,2,18,3,32,4,4,0,1311,32
늙은호박즙,6,12,7,4,2,5,25,8,40221,1005
유아시계,2,7,5,0,19,7,10,4,23531,588
보청기배터리,9,4,4,1,16,4,17,3,26724,668
용두동쭈꾸미,1,1,0,0,29,3,7,1,6666,166
사각냄비,5,7,17,8,22,5,11,2,7985,199
블랙야크티셔츠,1,0,11,1,30,7,3,0,1516,37
수능선물세트,3,5,3,1,30,2,7,1,5353,133
이유식스파츌라,3,4,3,2,19,5,13,3,24361,609
건표고버섯,10,8,17,5,5,5,15,15,100392,2509
정온전선,0,6,4,0,40,0,0,0,78,1
타일본드,3,5,16,2,14,5,13,8,34682,867
브리또,1,2,8,0,15,6,11,8,30364,759
AHD후방카메라,7,3,9,18,29,4,6,1,4996,124
산리오우산,7,8,10,0,25,5,9,1,4150,103
모시조개,8,5,14,13,20,3,13,4,35753,893
피스카스주방가위,1,0,13,10,35,2,3,0,1285,32
매일야채토마토,6,5,10,18,31,0,8,1,27533,688
시거잭소켓,0,4,7,0,12,2,17,9,37814,945
자석장난감,2,1,2,6,33,4,3,0,1099,27
강아지패딩하네스,8,4,15,0,17,6,13,4,15756,393
씻겨내수,3,2,4,31,38,0,2,0,1494,37
스파이더맨옷,10,7,9,14,27,2,7,4,11468,286
쥐퇴치기,8,10,4,18,28,2,10,0,3337,83
벨보아,1,11,1,0,21,2,14,3,12045,301
리스트블라우스,1,0,0,0,39,1,0,0,392,9
슈에무라클렌징오일,5,5,18,8,32,1,7,0,2859,71
미니핫도그,1,2,7,0,19,8,10,3,12911,322
백도라지,9,1,4,26,32,0,7,1,6206,155
파마약,3,12,10,1,3,4,22,11,55002,1375
페브리즈섬유탈취제,0,1,11,11,6,2,18,14,88644,2216
주차금지대,1,1,11,1,29,2,7,2,5988,149
레몬스퀴즈,1,2,3,0,30,1,9,0,3561,89
쌀씻는도구,8,7,7,2,24,3,8,5,11669,291
홍삼절편,5,5,14,1,9,7,18,6,21430,535
곤드레나물,8,11,19,2,6,5,21,8,108009,2700
초등학생킥보드,4,8,8,0,20,6,10,4,12515,312
요플레제조기,8,12,16,4,26,3,8,3,8619,215
고보습핸드크림,4,9,18,8,6,9,16,9,80160,2004
돌아기베개,4,10,6,0,21,1,14,4,23158,578
배냇저고리만들기,2,3,4,0,20,7,13,0,4345,108
질레트쉐이빙폼,1,1,17,6,9,2,18,11,54078,1351
홈드라이세제,2,6,6,16,17,1,20,2,13588,339
컨디션스틱,2,5,14,18,27,1,9,3,11211,280
포테이토크리스프,1,7,11,18,12,3,17,8,43604,1090
가슴운동,0,2,2,0,33,0,6,1,5109,127
마체테,2,1,10,0,33,2,5,0,1882,47
건고추,8,4,16,11,7,3,19,11,29776,744
카라카라오렌지,13,10,15,2,22,3,12,3,11514,287
로드거치대,7,5,20,8,12,11,13,4,13045,326
토슈즈,0,4,3,0,24,6,9,1,5973,149
하이웨스트비키니,3,1,3,1,22,4,14,0,4242,106
또띠아,1,0,9,2,19,4,9,8,31429,785
말하는선인장,1,4,9,2,28,2,7,3,20642,516
야쿠르트,0,3,11,13,10,5,14,11,96835,2420
소형위치추적기,16,2,0,22,34,5,1,0,574,14
킹스베리딸기,12,8,20,0,19,5,12,4,28762,719
차량용먼지떨이,2,1,8,2,19,3,13,5,18424,460
조혜련착즙기,6,1,2,31,38,0,2,0,343,8
대방석,1,2,4,0,27,3,9,1,4085,102
파르미지아노레지아노,1,1,5,1,28,4,6,2,6367,159
송화버섯,15,17,5,3,12,3,20,5,22405,560
캐스케이드플래티넘,3,6,19,10,27,5,6,2,5283,132
자동바,1,1,9,0,17,3,14,6,20552,513
생강조청,13,7,10,10,16,2,18,4,33124,828
멸치젓갈,12,11,11,6,20,7,10,3,10039,250
닭목살,4,8,23,5,5,3,27,5,32819,820
꼬시래기,4,12,12,12,10,4,17,9,35477,886
철제이젤,2,4,3,0,34,2,2,2,9745,243
햄프씨드오일,10,11,11,6,21,3,15,1,6878,171
태닝로션,8,4,19,2,13,10,13,4,12146,303
여행지도,8,5,26,1,8,6,16,10,35745,893
프로폴리스아연C,7,5,14,3,19,5,13,3,22731,568
창문썬팅지,6,6,18,2,6,7,13,14,103096,2577
스파우트파우치,4,7,22,0,7,6,17,10,64796,1619
물미역,9,9,11,11,10,4,19,7,20914,522
칠리소스,1,4,7,9,4,5,25,6,19926,498
쌍액,5,8,6,21,22,5,10,3,11628,290
쿠루토가,6,3,9,1,24,2,9,5,14142,353
보리차원액,15,12,7,5,23,5,10,2,4923,123
게걸무씨앗기름,21,1,1,17,25,3,11,1,5453,136
멀티탭정리함,4,14,10,4,8,2,15,15,57327,1433
강아지짖음방지기,2,4,2,3,25,4,9,2,8837,220
크레모아캡온,0,0,7,6,21,4,10,5,18646,466
한우육포,7,0,4,1,31,3,5,1,2842,71
시나모롤캐리어,5,7,8,1,29,4,7,0,2257,56
기차놀이장난감,3,9,10,3,25,0,14,1,6823,170
피순대,3,4,3,2,26,2,7,5,25821,645
유모차모빌,9,3,9,5,26,3,8,3,7276,181
번개탄,3,3,14,12,18,4,16,2,9398,234
씨그램탄산수,3,0,14,11,11,2,10,17,139022,3475
아기소변기,1,5,9,3,21,3,11,5,14786,369
일본샤워타올,1,2,11,2,23,3,11,3,27309,682
캠프캡,0,3,16,0,28,4,7,1,3659,91
트위저맨족집게,0,8,23,9,21,5,8,6,16348,408
EP-TA865,4,4,23,8,34,3,3,0,1995,49
발목모래주머니,10,7,10,6,10,5,15,10,45236,1130
돼지등뼈,3,7,15,14,7,5,17,11,47462,1186
까나리액젓,7,4,4,2,7,11,19,3,15352,383
쪽파,11,3,12,14,14,4,13,9,42606,1065
BMW붓펜,4,13,21,1,20,1,17,2,11258,281
베르블랑섬유유연제,0,2,6,26,32,0,7,1,7306,182
타임허브,10,15,12,3,17,10,8,5,27490,687
스마트태그,3,4,12,12,17,4,15,4,16741,418
빅사이즈비키니,3,6,7,2,33,0,5,2,10038,250
메이크업스펀지,6,14,7,12,5,2,15,18,98627,2465
기어오일,4,5,15,9,19,8,12,1,5827,145
거북이여과기,1,5,14,2,15,12,9,4,11670,291
중국건담,2,15,11,0,28,5,7,0,3888,97
WPC우양산,14,5,5,1,34,2,3,1,3850,96
로지텍헤드셋,0,3,8,0,8,5,25,2,15845,396
24인치모니터보안필름,9,6,6,1,26,6,6,2,14177,354
레몬물,4,0,3,18,27,3,9,1,12199,304
이즈니무염버터,3,0,7,3,23,5,10,2,25231,630
이케아둑티그,6,10,13,4,31,1,5,3,7593,189
오늘부터슬림카페,9,5,4,21,36,0,3,1,5525,138
로트링600,3,5,3,3,34,3,2,1,2315,57
카람빗,5,6,2,1,33,2,5,0,1521,38
캠핑수저세트,1,1,12,1,17,9,13,1,7288,182
임영웅응원봉,6,9,11,9,37,0,3,0,1405,35
베타어항,7,3,16,0,8,5,23,4,14480,362
가수분해간식,5,2,27,6,14,6,13,7,36167,904
듀이셀톤업크림,13,2,8,16,36,1,2,1,1821,45
LED직부등,2,4,29,2,2,3,15,20,166706,4167
복싱마우스피스,2,10,8,1,24,5,9,2,7254,181
100대명산지도,15,9,11,5,29,3,5,3,9606,240
남자숏비니,4,3,23,0,12,3,15,10,33077,826
레이핸들커버,6,9,12,0,18,3,17,2,16790,419
다이어트식판,3,12,9,2,17,5,10,8,44352,1108
백합조개,2,8,21,9,12,3,17,8,63267,1581
펜텔그래프1000,7,5,7,2,22,6,9,3,24586,614
여행용키트,5,6,4,3,32,3,5,0,2225,55
아디다스드로즈,2,0,2,35,17,3,15,5,22684,567
명품손수건,12,7,1,6,30,2,6,2,11755,293
건조매생이,6,2,16,16,3,6,20,11,57238,1430
깨갈이,2,1,7,3,21,4,11,4,18660,466
대형견하네스,10,11,8,0,10,7,14,9,32379,809
유치원물통,6,13,14,4,11,2,19,8,49026,1225
오이김치,11,4,18,3,13,5,15,7,32875,821
반건조노가리,2,10,19,9,6,0,21,13,44753,1118
미니특공대,4,1,15,5,31,4,5,0,1836,45
베베숲비데물티슈,3,1,2,31,33,0,4,3,11564,289
우레탄폼건,3,0,12,1,23,6,9,2,9190,229
지멘스온도조절기,12,1,12,15,26,7,7,0,2925,73
볼타올,3,6,6,0,13,7,15,5,25602,640
요석제거제,2,6,23,8,4,2,22,12,52491,1312
팥앙금,1,5,10,1,11,10,15,4,14298,357
통깨,4,2,26,7,4,7,20,9,34652,866
DDR38GB,4,8,8,20,29,3,6,2,7164,179
유모차컵홀더,5,4,8,2,13,7,15,5,28019,700
밀키스제로,15,8,10,4,31,1,5,3,14880,372
문손끼임방지,5,9,8,1,20,2,7,11,31007,775
닥스스카프,5,0,15,0,34,3,3,0,1217,30
건조기양모볼,3,11,5,1,27,0,9,4,17395,434
하이볼얼음,4,12,10,1,8,3,14,15,105244,2631
발각질제거제,5,12,15,3,5,4,21,10,38116,952
미역귀,2,9,14,15,5,4,19,12,59792,1494
유아책꽂이,6,2,9,0,29,3,4,4,9496,237
미니파프리카,8,9,15,8,8,3,18,11,60963,1524
쾌변,4,1,6,12,15,5,13,7,40292,1007
핑크원더호호바오일,9,7,6,17,37,2,1,0,738,18
고양이터널,1,9,7,2,13,3,17,7,21682,542
스텐다라이,2,2,9,1,20,4,14,2,9097,227
자동와인오프너,3,5,4,0,22,3,9,6,17556,438
운남성보이차,5,1,5,0,23,6,7,4,15441,386
돼지껍데기,3,8,12,4,7,2,24,7,67159,1678
신발방수스프레이,5,6,7,2,17,2,17,4,41647,1041
무말랭이무침,2,2,9,1,8,5,18,9,25630,640
입큰,2,5,4,8,13,3,15,9,30833,770
실리만조리도구,4,4,8,4,38,0,2,0,548,13
자외선차단필름,4,5,21,1,5,4,16,15,124034,3100
나시카망원경,22,1,4,13,36,3,1,0,775,19
황석어젓갈,14,9,12,5,24,7,6,3,28018,700
백패킹테이블,2,5,20,4,13,3,16,8,26971,674
캡처보드,11,6,11,4,15,6,17,2,8168,204
쌀세척볼,9,2,7,2,17,7,10,6,13364,334
테라스가림막,3,4,11,2,23,5,10,2,8494,212
인형꽃다발,12,20,7,1,15,3,20,2,11831,295
똑딱이펀칭기,1,5,7,0,26,6,3,5,13003,325
플레이도우,1,2,4,1,16,5,17,2,16987,424
길이조절선반,2,5,12,3,16,5,16,3,15661,391
라이프타임테이블,10,6,7,0,32,2,6,0,2462,61
베베르엘,14,1,6,14,30,4,6,0,1558,38
화재감지기,5,2,13,1,17,9,8,6,25630,640
문끼임방지,5,9,9,0,15,3,10,12,33830,845
이대명과,2,0,16,14,18,3,17,2,10923,273
소반,4,2,4,4,28,4,8,0,3754,93
개미집,2,3,0,0,33,2,5,0,2552,63
엉뽕팬티,1,9,8,1,22,7,7,4,11119,277
도넛방석,3,7,5,3,20,5,8,7,32956,823
닭가슴살샐러드,7,7,10,12,8,6,18,8,74151,1853
애견미용테이블,7,9,0,0,28,1,10,1,4712,117
어린이손목시계,5,10,5,3,17,7,11,5,26075,651
임산부기모레깅스,0,5,4,1,31,0,6,3,7941,198
아이보리비누,3,3,10,23,21,2,10,7,38877,971
마이비데키즈,3,2,10,18,21,5,8,6,23841,596
UV램프,7,15,7,9,21,2,14,3,14371,359
침대틈새쿠션,3,1,14,0,25,1,10,4,9839,245
코스트코단백질바,3,6,18,13,14,5,18,3,18861,471
코스트코프로틴바,3,6,18,13,14,5,18,3,18871,471
중량밴드,4,3,13,5,11,4,17,8,39043,976
발목워머,5,8,13,0,16,2,16,6,26499,662
썬연료부탄가스,12,5,10,13,30,3,6,1,3740,93
탕온도계,1,2,3,2,27,1,10,2,9048,226
홍초,1,0,4,17,14,3,15,8,88745,2218
하리오드리퍼,0,1,11,2,17,6,15,2,10402,260
고추장굴비,19,0,8,13,20,5,11,4,14031,350
콩잎장아찌,7,12,6,2,8,8,19,5,22623,565
작심랩콤부차,4,1,2,33,33,4,1,2,8494,212
단호박크림스프,4,1,11,17,28,6,4,2,16264,406
오르간페달,1,14,23,2,5,10,23,2,10602,265
멜팅컷티,3,0,3,22,28,0,1,0,557,19
CFX-G100D,3,5,23,2,2,4,18,16,64476,1611
바이오더마센시비오클렌징워터,0,6,16,10,20,3,9,8,47691,1192
습식찹쌀가루,6,2,17,15,26,2,10,2,8563,214
더블하트쪽쪽이,2,4,7,14,22,5,7,6,30178,754
디디오랩정수기,1,0,2,36,39,0,1,0,603,15
입덧캔디,12,6,19,3,17,4,11,8,27831,695
프린터선반,1,1,13,0,24,5,10,1,5833,145
포크레인장난감,7,1,15,0,16,3,12,9,24560,614
부산미도어묵,0,6,12,1,18,4,14,4,12206,305
탯줄,19,7,1,1,12,5,20,3,11024,275
그로밋차량,21,16,0,3,33,3,4,0,1934,48
현관문잠금장치,6,3,10,0,17,3,15,5,20570,514
앵커크림치즈,0,2,4,6,27,4,6,3,14926,373
염장다시마,3,7,22,8,13,6,12,9,33462,836
미니족발,4,5,8,4,14,4,16,6,19982,499
집어등,6,10,20,2,10,6,20,4,14430,360
페스츄리오징어,1,4,13,2,8,3,20,9,25619,640
토망고,8,11,16,5,6,1,16,17,87167,2179
정장옷걸이,5,8,21,1,4,8,14,14,129789,3244
건조기볼,3,11,6,2,23,1,12,4,18178,454
소토레귤레이터,4,1,7,1,26,4,10,0,2837,70
순살갈치,6,6,10,18,19,5,12,4,18794,469
캠핑변기,2,5,6,2,15,1,19,5,17083,427
빨래삶는통,2,4,9,1,28,1,8,3,10871,271
수정탄,4,3,12,0,24,3,13,0,3357,83
소토토치,3,4,7,0,20,4,15,1,8677,216
노브라티,4,8,6,0,16,5,16,3,10672,266
카이피라,15,15,4,6,21,7,11,1,10204,255
정관장홍삼원,5,4,7,12,12,2,17,9,38024,950
산초기름,19,0,11,9,18,7,15,0,5604,140
뉴케어미니,5,4,12,16,19,2,14,5,64833,1620
마끼다호환배터리,3,7,22,7,23,5,12,0,4398,109
포인트키캡,9,12,13,4,12,6,19,3,14021,350
에어보스카시트,8,0,3,23,22,2,16,0,4004,100
언더베드수납함,2,2,15,1,25,3,7,5,21480,537
오이스터3방풍커버,1,2,26,5,31,3,6,0,1905,47
모니터조명,12,4,16,5,24,3,11,2,7452,186
디월트타카,4,5,17,13,31,2,5,2,5494,137
유아젓가락,0,9,16,2,13,6,11,10,48796,1219
락앤락김치통,0,0,4,3,23,5,8,4,14714,367
숀리스쿼트머신,3,0,1,30,31,2,6,1,2812,70
숀리스쿼트,3,0,1,30,31,2,6,1,2805,70
파버카스텔색연필,0,0,8,0,29,3,6,2,14541,363
둥굴레차,1,3,7,15,9,6,18,7,33581,839
해면기,1,0,2,0,38,2,0,0,169,4
미니브인형,4,5,0,31,37,2,1,0,668,16
사조참치100,1,2,8,23,26,2,7,5,28629,715
유기농밀가루,2,6,14,16,14,4,21,1,9973,249
노바시새우,1,0,19,20,15,5,13,7,36829,920
호접란,14,0,8,18,27,2,10,1,5517,137
에어소프트건,9,4,25,0,19,2,14,5,13938,348
아크릴간판,8,5,17,0,11,4,13,12,43641,1091
나전칠기보석함,5,3,21,7,25,6,8,1,4365,109
포켓누룽지,5,5,1,3,17,5,14,4,11388,284
알뜨랑비누,0,1,9,26,11,7,13,9,34810,870
모윰젖병,2,4,2,16,10,3,20,7,24337,608
엄브로토피,7,1,13,2,33,3,4,0,1880,47
다우니건조기시트,14,5,6,14,27,5,6,2,5047,126
자개보석함,5,2,18,8,23,6,10,1,5085,127
샤넬꽃,26,7,6,1,24,10,5,1,4267,106
착한농부,3,6,0,30,28,4,7,1,14911,372
입덧사탕,13,6,18,3,22,2,8,8,26645,666
랍스터테일,8,3,21,8,18,7,14,1,7975,199
클린웜코튼,3,4,11,19,19,4,11,6,28925,723
임가네,3,5,17,15,33,3,1,3,14071,351
폼랜스,2,4,5,2,18,7,14,1,7086,177
트러플오일,1,7,19,4,12,2,20,6,20517,512
청도감말랭이,10,11,9,9,8,4,22,6,50456,1261
움직이는장난감,3,8,16,1,17,1,14,8,53269,1331
의료용발목보호대,5,9,7,0,21,4,10,5,9670,241
주니어축구화,11,5,16,0,28,3,8,1,5916,147
헬로카봇장난감,3,3,22,1,29,3,5,3,16466,411
캡쳐보드,12,6,11,4,15,7,16,2,8160,204
샘트라이크100,7,2,14,9,26,5,8,1,5038,125
아큐첵퍼포마시험지,1,5,12,18,18,3,12,7,25836,645
짐색,2,3,15,1,32,2,4,2,5126,128
올파,0,0,5,1,26,4,9,1,6001,150
니트프로진저,1,5,10,1,22,4,13,1,5679,141
테일러푸룬,2,1,19,18,15,0,17,8,40263,1006
유아세면대,1,1,4,5,28,2,6,4,8943,223
살림망,0,0,2,0,21,7,12,0,3429,85
아몬드브리즈프로틴,3,7,12,17,18,0,14,8,117277,2931
통후추그라인더,1,2,11,1,23,6,8,3,24951,623
취청오이,5,11,10,14,24,5,8,3,16726,418
비앤비섬유세제,1,3,9,20,18,4,13,5,81269,2031
허벅지보호대,2,4,4,1,24,10,6,0,3495,87
셀프성장동영상,23,5,1,0,27,5,7,1,9681,242
자동차시트교체,18,5,11,5,24,1,11,4,12432,310
맛조개,9,2,5,24,36,1,1,2,3221,80
하리오V60,1,1,7,2,25,5,8,2,6161,154
초코소스,0,0,7,4,20,8,11,1,7356,183
나박김치,1,4,15,19,11,2,19,8,71373,1784
아토팜판테놀크림,1,4,6,25,31,2,5,2,6479,161
서대,7,9,19,5,7,1,22,10,86684,2167
히트텍유니클로,7,7,7,3,31,4,5,0,2238,55
프로미스쪽쪽이,3,7,2,28,31,2,5,2,34492,862
어린이3D펜,17,2,7,13,25,5,7,3,13225,330
야구배팅장갑,3,1,11,0,23,7,8,2,6203,155
반합,3,9,18,3,21,6,6,7,14442,361
파인솔,0,0,9,23,28,2,9,1,6356,158
진공사료통,4,6,5,1,30,1,7,2,10636,265
계란보관함,4,6,6,1,12,2,19,7,20422,510
감말랭이,12,8,14,5,9,2,23,6,35928,898
자이언트얀방석,7,6,7,2,24,4,6,6,26939,673
대나무숯,2,4,0,2,36,1,2,1,1981,49
캐리어잠금장치,0,3,6,0,29,3,5,3,25479,636
