relative_keyword,total_search,total_store_count,competitive_rate,avg_price
페인트리무버,3320.0,50071.0,15.08,15061.0
내열스프레이,1760.0,7099.0,4.03,10192.0
방수스프레이,20080.0,98618.0,4.91,10589.0
방수액,5670.0,33389.0,5.89,20777.0
옥상방수페인트,3340.0,75912.0,22.73,37776.0
아스팔트슁글,3100.0,5134.0,1.66,53416.0
칠만표방수제,5740.0,2397.0,0.42,41234.0
우레탄상도,1090.0,5897.0,5.41,86766.0
파워방수가드,1020.0,1164.0,1.14,42315.0
페인트통,2340.0,26937.0,11.51,8802.0
투명방수본드,1420.0,25811.0,18.18,19295.0
아스팔트프라이머,2210.0,1314.0,0.59,37328.0
방수코팅제,1220.0,73592.0,60.32,8710.0
탄탄방수,2340.0,3363.0,1.44,44067.0
스탠리카트,6130.0,3594.0,0.59,83152.0
중고지게차,7000.0,16780.0,2.4,9870000.0
고소작업대,11570.0,41198.0,3.56,7571193.0
3단사다리,3900.0,103125.0,26.44,43392.0
미니사다리,3020.0,84308.0,27.92,33875.0
빼빼로포장,27690.0,12156.0,0.44,3325.0
스트레치필름,5700.0,60548.0,10.62,24138.0
안전봉투,4160.0,86514.0,20.8,11839.0
단프라박스,14060.0,50653.0,3.6,5609.0
오프라벨,28190.0,25414.0,0.9,10336.0
크리스마스어드벤트캘린더,17540.0,54023.0,3.08,30525.0
현금바인더속지,6030.0,3664.0,0.61,10307.0
결혼고사,29140.0,200.0,0.01,13545.0
필사노트,5510.0,28069.0,5.09,8479.0
미도리노트,6540.0,6924.0,1.06,11639.0
옥스포드노트,3690.0,68645.0,18.6,2116.0
모눈노트,3220.0,63701.0,19.78,5345.0
독서노트,4590.0,63869.0,13.91,6277.0
트래블러스노트,6440.0,3834.0,0.6,10872.0
양장노트,1880.0,91094.0,48.45,5069.0
아피오,1900.0,5052.0,2.66,13368.0
라미만년필,15900.0,54404.0,3.42,33351.0
라미샤프,27340.0,24655.0,0.9,23653.0
가죽필통,4200.0,79823.0,19.01,13133.0
쿠루토가다이브,12220.0,2307.0,0.19,142597.0
펜텔그래프1000,9640.0,16109.0,1.67,13269.0
스테들러헥사고날,2580.0,661.0,0.26,38416.0
라미볼펜,25360.0,48546.0,1.91,32574.0
쿠루토가샤프,8310.0,27444.0,3.3,7180.0
펠리칸M200,4870.0,3911.0,0.8,160117.0
인생네컷앨범,16040.0,15423.0,0.96,10543.0
포카바인더,27780.0,51455.0,1.85,6238.0
초음파앨범,13040.0,26660.0,2.04,14243.0
포토카드바인더,4920.0,57959.0,11.78,6427.0
콜렉트북,4980.0,53230.0,10.69,7628.0
띠부씰앨범,2800.0,12030.0,4.3,8557.0
띠부띠부씰앨범,2930.0,12030.0,4.11,10047.0
팝콘슬리브,14740.0,3922.0,0.27,12636.0
티켓북,2520.0,25975.0,10.31,9998.0
네컷앨범,1480.0,45793.0,30.94,9848.0
사진첩,4780.0,95766.0,20.03,12788.0
털바인더,3390.0,2621.0,0.77,16685.0
콜북,6610.0,22053.0,3.34,5929.0
바인더대지,4810.0,3322.0,0.69,7455.0
아워모티프,5900.0,45.0,0.01,72582.0
붙이는화이트보드,4440.0,48921.0,11.02,15176.0
전자칠판,19010.0,103321.0,5.44,1243447.0
투명칠판,3180.0,28128.0,8.85,139383.0
겨울환경판,13280.0,2269.0,0.17,16539.0
모니터메모보드,2310.0,53005.0,22.95,2950.0
대형화이트보드,2620.0,44205.0,16.87,87906.0
이동식화이트보드,2310.0,79210.0,34.29,120455.0
냉장고메모보드,1710.0,42095.0,24.62,7206.0
원산지표시판,3370.0,3381.0,1.0,10481.0
이동식칠판,2280.0,65955.0,28.93,129116.0
삼성전자칠판,2860.0,3969.0,1.39,2608627.0
벽메뉴판,1910.0,14419.0,7.55,36174.0
피카츄금고,1710.0,385.0,0.23,24866.0
2단독서대,6080.0,42230.0,6.95,33886.0
휴대용독서대,3430.0,81739.0,23.83,15886.0
높이조절독서대,5420.0,68801.0,12.69,33818.0
투명독서대,3670.0,31682.0,8.63,31417.0
꼬메모이독서대,4440.0,253.0,0.06,114539.0
해리포터북눅,3890.0,1278.0,0.33,48449.0
더블에이A4용지,6460.0,27239.0,4.22,26438.0
포스용지,4330.0,10707.0,2.47,28583.0
더블에이A4용지복사용지80G5000매,3000.0,24382.0,8.13,58970.0
손코팅지,6030.0,43049.0,7.14,11235.0
더블에이,4560.0,70611.0,15.48,26975.0
더블AA4,2220.0,267.0,0.12,31174.0
님봇라벨지,4650.0,5844.0,1.26,21772.0
카드단말기,23070.0,21674.0,0.94,43504.0
카시오계산기,11350.0,82579.0,7.28,17538.0
포스기,14980.0,26818.0,1.79,373762.0
선일금고,16390.0,11360.0,0.69,742307.0
스마트금고,2820.0,84849.0,30.09,249808.0
무선카드단말기,4260.0,3851.0,0.9,21496.0
흰다리새우,17820.0,9831.0,0.55,21153.0
양념게장,27760.0,18139.0,0.65,27068.0
갈치속젓,17620.0,5396.0,0.31,13587.0
오징어젓갈,10150.0,23132.0,2.28,13912.0
새우장,14620.0,20061.0,1.37,16124.0
게장,19320.0,48183.0,2.49,31130.0
낙지젓갈,6930.0,20561.0,2.97,14256.0
명란,20010.0,52999.0,2.65,22750.0
신안새우젓,6910.0,4450.0,0.64,24491.0
연어장,16050.0,2412.0,0.15,17659.0
순살게장,7350.0,6205.0,0.84,20356.0
강경새우젓,5280.0,5134.0,0.97,20122.0
육젓,9960.0,8458.0,0.85,25893.0
북새우젓,9450.0,933.0,0.1,25859.0
백명란,8000.0,6188.0,0.77,19791.0
못난이백명란,4610.0,430.0,0.09,23350.0
마른오징어,22860.0,33162.0,1.45,30943.0
쥐포,16520.0,67200.0,4.07,17129.0
황태채,14650.0,25181.0,1.72,20876.0
다시멸치,5570.0,66330.0,11.91,16435.0
다시멸치1.5KG,4650.0,3909.0,0.84,20042.0
아귀포,12410.0,11927.0,0.96,19489.0
노가리,18690.0,9055.0,0.48,16966.0
건새우,5650.0,22918.0,4.06,12952.0
쫄쫄이오징어,4050.0,2237.0,0.55,27004.0
햅쌀20KG,20520.0,27423.0,1.34,47727.0
햅쌀,25330.0,88706.0,3.5,36856.0
신동진쌀20KG,13510.0,4935.0,0.37,56302.0
백진주쌀,19830.0,3048.0,0.15,34734.0
햅쌀10KG,7230.0,39495.0,5.46,32572.0
안동백진주쌀,8060.0,891.0,0.11,38184.0
안동농협백진주쌀,5230.0,520.0,0.1,46200.0
카무트쌀,23250.0,5025.0,0.22,22947.0
이천쌀,14470.0,9232.0,0.64,43160.0
철원오대쌀10KG,6660.0,5154.0,0.77,36994.0
수향미20KG,10330.0,1706.0,0.17,60618.0
파바빈,23700.0,32593.0,1.38,14290.0
호랑이콩,12310.0,3239.0,0.26,14321.0
루피니빈,25080.0,76.0,0.0,40151.0
녹두,17870.0,67654.0,3.79,15977.0
퀴노아,18010.0,21605.0,1.2,17712.0
렌틸콩,18580.0,20263.0,1.09,9100.0
메주콩,12120.0,12666.0,1.05,23116.0
보리쌀,5480.0,16592.0,3.03,11408.0
치아씨드,14710.0,12878.0,0.88,11685.0
완두콩,12960.0,91713.0,7.08,9210.0
시에스타,9350.0,18412.0,1.97,274983.0
라이프타임테이블,3250.0,3242.0,1.0,73960.0
포장마차테이블,2900.0,44014.0,15.18,59861.0
평상마루,2950.0,46118.0,15.63,75949.0
편의점의자,2630.0,104662.0,39.8,35037.0
포장마차의자,1290.0,30252.0,23.45,21181.0
론체어,6150.0,5588.0,0.91,122388.0
코스트코가제보,1040.0,2320.0,2.23,2188221.0
원두막,10090.0,75939.0,7.53,502870.0
바베큐장,9130.0,45311.0,4.96,593272.0
야외바베큐장,1870.0,30675.0,16.4,590885.0
파라고,2080.0,11311.0,5.44,640982.0
지아이엘,3090.0,28778.0,9.31,220532.0
버스정류장의자,1170.0,51295.0,43.84,97659.0
코스트코창고,6730.0,10346.0,1.54,582774.0
가정용방음부스,4080.0,31535.0,7.73,1155154.0
컨테이너하우스가격,5840.0,31056.0,5.32,8098763.0
썬룸,6020.0,38055.0,6.32,441638.0
PATIO,4990.0,22944.0,4.6,89728.0
각목,7030.0,13839.0,1.97,4435.0
MDF합판,10670.0,30215.0,2.83,4459.0
합성데크,7590.0,8646.0,1.14,17416.0
목재재단,6590.0,44194.0,6.71,2477.0
방수합판,4480.0,6162.0,1.38,23143.0
목봉,3290.0,45927.0,13.96,2096.0
방부목데크,3270.0,19366.0,5.92,11087.0
템파보드,8270.0,12071.0,1.46,38976.0
각재,3920.0,23742.0,6.06,7193.0
다루끼,7520.0,3430.0,0.46,15256.0
나무판,4410.0,90259.0,20.47,12834.0
자작나무합판,4950.0,7401.0,1.5,18028.0
루바,6430.0,39536.0,6.15,29753.0
유럽미장,7420.0,1571.0,0.21,36649.0
영림도어,19650.0,1872.0,0.1,1000.0
아쿠네일,1300.0,281.0,0.22,4609.0
현관방화문,2150.0,25704.0,11.96,389166.0
드파랑,1280.0,87.0,0.07,65018.0
목공체험,1040.0,5670.0,5.45,13543.0
아파트방화문,1450.0,9818.0,6.77,423946.0
둑티그리폼,1340.0,215.0,0.16,13104.0
모티스락,2830.0,10280.0,3.63,45209.0
강화도어손잡이,5750.0,91179.0,15.86,21065.0
샷시손잡이,3680.0,62026.0,16.85,9329.0
모티스락손잡이,1480.0,10084.0,6.81,44358.0
도무스손잡이,8670.0,17726.0,2.04,31227.0
방화문손잡이,4320.0,45778.0,10.6,10870.0
붙박이장손잡이,2640.0,82773.0,31.35,2317.0
터닝도어손잡이,1500.0,6700.0,4.47,30553.0
창문손잡이,2120.0,95010.0,44.82,3465.0
적벽돌,3490.0,2994.0,0.86,17341.0
큐블럭,3400.0,2032.0,0.6,31950.0
파벽돌,6620.0,66125.0,9.99,16644.0
담장벽돌,1500.0,3376.0,2.25,31200.0
시멘트벽돌,3370.0,47872.0,14.21,38754.0
ALC블록,7400.0,1368.0,0.18,30520.0
고벽돌,2090.0,5535.0,2.65,20708.0
황토벽돌,2360.0,1058.0,0.45,22577.0
점토벽돌,2080.0,3094.0,1.49,14289.0
콘크리트블럭,1790.0,41565.0,23.22,33086.0
디자인블럭,1210.0,53568.0,44.27,27858.0
걸레받이,17360.0,52439.0,3.02,8742.0
걸레받이몰딩,8160.0,40629.0,4.98,11186.0
전선몰딩,7710.0,97703.0,12.67,3152.0
PVC몰딩,3620.0,35447.0,9.79,2970.0
천장몰딩,4090.0,27182.0,6.65,19233.0
마이너스몰딩,5930.0,1920.0,0.32,13493.0
굽도리,3020.0,11918.0,3.95,14929.0
로봇청소기문턱,5020.0,25920.0,5.16,18473.0
코너몰딩,1570.0,42444.0,27.03,8027.0
평몰딩,2350.0,6944.0,2.95,8237.0
코너비드,4890.0,13272.0,2.71,9725.0
전선가리개,6540.0,25318.0,3.87,7231.0
재료분리대,3760.0,10552.0,2.81,9092.0
웨인스코팅몰딩,2060.0,7670.0,3.72,24712.0
천정몰딩,1800.0,10929.0,6.07,10380.0
타일코너비드,2200.0,6501.0,2.96,9511.0
전선쫄대,2570.0,43375.0,16.88,3894.0
세라믹사이딩,5940.0,2320.0,0.39,38706.0
시멘트사이딩,2400.0,3350.0,1.4,44498.0
지붕자재,2800.0,71350.0,25.48,24896.0
시멘트보드,2430.0,10431.0,4.29,32493.0
써모사이딩,2730.0,1594.0,0.58,31291.0
CRC보드,5310.0,1407.0,0.26,31045.0
메탈사이딩,3180.0,4153.0,1.31,72178.0
외벽마감재,1920.0,9009.0,4.69,31423.0
거실아트월,2920.0,47799.0,16.37,45359.0
디자인월,2190.0,13898.0,6.35,38694.0
셀프아트월,1750.0,19563.0,11.18,34517.0
골드폭스보드,2320.0,83.0,0.04,38203.0
징크,6840.0,93648.0,13.69,26549.0
외장재,1150.0,10256.0,8.92,31112.0
사이딩판넬,1390.0,11096.0,7.98,33411.0
벽마감재,1040.0,18941.0,18.21,33380.0
마그네슘보드,2060.0,2489.0,1.21,34466.0
나무판넬,1610.0,60923.0,37.84,26596.0
영업시간스티커,2020.0,20784.0,10.29,6951.0
분리수거스티커,2460.0,18515.0,7.53,2502.0
아기가자고있어요,1090.0,7847.0,7.2,4824.0
레터링시트지,1770.0,59550.0,33.64,6298.0
크리스마스창문스티커,3400.0,67780.0,19.94,12025.0
마루바닥보수,4620.0,23513.0,5.09,7975.0
강마루보수,3900.0,6032.0,1.55,13750.0
GCS보드,4230.0,403.0,0.1,29629.0
장판본드,2010.0,2874.0,1.43,8670.0
타일메꾸미,1220.0,5931.0,4.86,6723.0
강화마루보수,2750.0,5166.0,1.88,12501.0
찢어진벽지보수,1910.0,997.0,0.52,11843.0
못자국스티커,1820.0,17748.0,9.75,868.0
깨진타일보수,2080.0,4493.0,2.16,10828.0
테낙스,1530.0,1022.0,0.67,85380.0
타일보수,2210.0,81036.0,36.67,9529.0
장판보수,1540.0,11937.0,7.75,7310.0
실크벽지보수,1480.0,1217.0,0.82,6693.0
FRP보수,1840.0,952.0,0.52,50635.0
액막이명태,7170.0,4842.0,0.68,21163.0
10CM인형옷,10130.0,54643.0,5.39,7662.0
그로밋옷,5080.0,13285.0,2.62,3229.0
모루인형옷,7620.0,1816.0,0.24,3192.0
치이카와인형,8560.0,12644.0,1.48,28529.0
못난이인형,13300.0,15247.0,1.15,17890.0
마네키네코,8190.0,52422.0,6.4,22468.0
별자리인형,6380.0,5538.0,0.87,20745.0
하치와레,20130.0,15107.0,0.75,25803.0
거위인형,3300.0,33259.0,10.08,29953.0
15CM인형옷,2080.0,43287.0,20.81,8158.0
다람쥐오너먼트,4880.0,3113.0,0.64,20330.0
북눅,8110.0,21507.0,2.65,44099.0
낙하산타워,2250.0,738.0,0.33,59016.0
달항아리,19070.0,30145.0,1.58,42980.0
이케바나화병,3150.0,18909.0,6.0,38425.0
프리츠한센화병,4550.0,4246.0,0.93,155089.0
달항아리화병,1400.0,16635.0,11.88,38300.0
아스티에드빌라트화병,1550.0,1421.0,0.92,462002.0
야나칸화병,1680.0,575.0,0.34,36108.0
셀프가벽,4020.0,56283.0,14.0,71433.0
낮은파티션,2840.0,31655.0,11.15,81507.0
타공파티션,2800.0,31105.0,11.11,67597.0
이동식칸막이,3210.0,85473.0,26.63,54740.0
우드파티션,2680.0,81201.0,30.3,77764.0
인터폰가리개,2780.0,63044.0,22.68,29773.0
배전함가리개,1600.0,72700.0,45.44,20358.0
미니분수대,1070.0,104792.0,97.94,51451.0
토토로가습기,1970.0,573.0,0.29,179333.0
물레방아,14840.0,85048.0,5.73,52999.0
회전목마오르골,5680.0,83109.0,14.63,93553.0
지브리오르골,2810.0,11040.0,3.93,56539.0
코스트코크리스마스오르골,5160.0,1772.0,0.34,150738.0
코스트코회전목마,4010.0,1078.0,0.27,156388.0
코스트코오르골,6690.0,2349.0,0.35,147530.0
트리오르골,2890.0,84114.0,29.11,34337.0
토토로오르골,1400.0,7790.0,5.56,67603.0
하울의움직이는성오르골,2160.0,6007.0,2.78,35530.0
해리포터오르골,1150.0,4719.0,4.1,33486.0
꿀고구마,27100.0,79706.0,2.94,14945.0
자연산송이,9180.0,4002.0,0.44,99003.0
고구마10KG,12810.0,33906.0,2.65,16549.0
김의준고구마,23150.0,153.0,0.01,14431.0
밤고구마,20480.0,32506.0,1.59,16353.0
햇생강,10340.0,1707.0,0.17,21810.0
쪽파,28200.0,15836.0,0.56,10416.0
약단밤,18420.0,9948.0,0.54,13520.0
보은대추,12760.0,3071.0,0.24,20988.0
맛밤,15540.0,19753.0,1.27,15641.0
칼집밤,10040.0,27477.0,2.74,15445.0
공주밤,16620.0,14148.0,0.85,18329.0
잣,25240.0,80479.0,3.19,54630.0
옥광밤,11620.0,3537.0,0.3,18118.0
햇밤,4710.0,10331.0,2.19,16637.0
생땅콩,9490.0,3228.0,0.34,19812.0
건대추,9710.0,13041.0,1.34,15459.0
포카리스웨트,25530.0,45954.0,1.8,15843.0
코카콜라제로,13230.0,81102.0,6.13,14638.0
펩시제로,10990.0,39796.0,3.62,13654.0
나랑드사이다,15410.0,40831.0,2.65,11330.0
분다버그,24450.0,8682.0,0.36,20666.0
토레타,10360.0,25335.0,2.45,12607.0
펩시제로라임,11520.0,15008.0,1.3,14783.0
립톤아이스티복숭아,6920.0,17591.0,2.54,11970.0
무알콜맥주,27330.0,5964.0,0.22,17271.0
파워에이드,12750.0,33886.0,2.66,14398.0
코카콜라190,4980.0,46700.0,9.38,15403.0
코카콜라355,5180.0,81876.0,15.81,17358.0
게토레이,9200.0,31391.0,3.41,18046.0
레몬즙,22150.0,33038.0,1.49,6231.0
코코넛워터,18160.0,15159.0,0.83,19436.0
타트체리,13540.0,55411.0,4.09,22089.0
로즈힙퓨레,15440.0,15713.0,1.02,42749.0
토마토쥬스,29070.0,40433.0,1.39,17234.0
토마토주스,13240.0,40434.0,3.05,17138.0
깔라만시,11920.0,19720.0,1.65,13579.0
흥국자몽농축액,4500.0,1469.0,0.33,47431.0
모구모구,17650.0,26721.0,1.51,12488.0
아세로라퓨레,16380.0,430.0,0.03,46461.0
하루야채,8720.0,1554.0,0.18,19277.0
코코넛밀크,11790.0,46955.0,3.98,14999.0
돈시몬오렌지주스,6580.0,4494.0,0.68,23408.0
돈시몬,4700.0,8222.0,1.75,19137.0
타트체리원액,1250.0,5875.0,4.7,23565.0
당근주스,7670.0,30436.0,3.97,23766.0
갈아만든배,8420.0,16619.0,1.97,14361.0
카누미니마일드,12360.0,33573.0,2.72,20638.0
프렌치카페커피믹스,15600.0,24797.0,1.59,21734.0
맥심모카골드400,8670.0,7778.0,0.9,39236.0
스타벅스원두,22260.0,39734.0,1.78,28520.0
티젠콤부차,20850.0,31179.0,1.5,17011.0
율무차,21920.0,84034.0,3.83,12969.0
유자차,29780.0,96736.0,3.25,13312.0
담터율무차,11190.0,25385.0,2.27,15589.0
천마차,16830.0,34068.0,2.02,16718.0
오설록티세트,17290.0,6170.0,0.36,33805.0
대추차,25300.0,60932.0,2.41,12428.0
유자청,23470.0,17958.0,0.77,14157.0
피자치즈,7410.0,90073.0,12.16,17446.0
브리치즈,24130.0,6678.0,0.28,9704.0
인포켓치즈,3340.0,2431.0,0.73,23694.0
임실치즈,10920.0,4851.0,0.44,18804.0
브라운치즈,10150.0,4845.0,0.48,12593.0
그라나파다노치즈,12610.0,3481.0,0.28,17325.0
코스트코치즈,13140.0,15728.0,1.2,18469.0
끼리크림치즈,13190.0,6377.0,0.48,14750.0
고려은단멀티비타민올인원,25310.0,7205.0,0.28,38097.0
아임비타이뮨샷,22210.0,4712.0,0.21,80894.0
오쏘몰이뮨멀티비타민,27620.0,7123.0,0.26,80016.0
고려은단비타민C,14990.0,35435.0,2.36,24993.0
곰보배추,16240.0,7085.0,0.44,22747.0
시나몬스틱,10910.0,16443.0,1.51,8936.0
곰보배추시럽,13790.0,248.0,0.02,45812.0
꾸지뽕,24940.0,20233.0,0.81,19875.0
감초,14650.0,63896.0,4.36,14621.0
연자육,6760.0,9294.0,1.37,15925.0
연잎,5280.0,48539.0,9.19,13257.0
탱자,9700.0,15237.0,1.57,12944.0
치자,14160.0,48238.0,3.41,9036.0
산조인,2940.0,1122.0,0.38,36623.0
영지버섯,10890.0,32356.0,2.97,46187.0
벌나무,11000.0,7707.0,0.7,13479.0
꾸지뽕열매,3980.0,4469.0,1.12,24232.0
구찌뽕열매,5440.0,4469.0,0.82,25013.0
계피스틱,3390.0,16443.0,4.85,8681.0
토종다래,2440.0,824.0,0.34,26625.0
당귀,17510.0,34882.0,1.99,12547.0
동결건조딸기,6670.0,7951.0,1.19,17256.0
건망고,14400.0,16072.0,1.12,14702.0
감말랭이,23670.0,16831.0,0.71,15711.0
둥시감,4040.0,286.0,0.07,61696.0
건무화과,5270.0,3916.0,0.74,12489.0
반건조무화과,4640.0,2782.0,0.6,11704.0
반건시,5550.0,56079.0,10.1,32176.0
상주곶감,18030.0,49220.0,2.73,32114.0
7D건망고,5020.0,1165.0,0.23,26531.0
동결건조과일,3590.0,27052.0,7.54,7326.0
말린망고,4120.0,7803.0,1.89,12853.0
바나나칩,6450.0,11524.0,1.79,13709.0
건포도,6960.0,35210.0,5.06,8808.0
건자두,5380.0,46333.0,8.61,16435.0
건크랜베리,3750.0,6806.0,1.81,9741.0
푸룬,13740.0,46333.0,3.37,16581.0
카카오닙스,11030.0,9993.0,0.91,12083.0
뱅쇼키트,6760.0,1665.0,0.25,12403.0
말린무화과,4690.0,3764.0,0.8,14123.0
피엘라벤모자,9380.0,34942.0,3.73,54431.0
노스페이스장갑,13850.0,31380.0,2.27,38540.0
디스커버리모자,5590.0,25409.0,4.55,40289.0
아크테릭스모자,8980.0,22690.0,2.53,80113.0
고어텍스모자,2880.0,26203.0,9.1,47109.0
블랙야크모자,5230.0,51629.0,9.87,32346.0
코오롱모자,4620.0,18500.0,4.0,41845.0
등산양말장목,4230.0,69333.0,16.39,9649.0
노스페이스이어머프,10990.0,12426.0,1.13,59681.0
노스페이스이어머프캡,11460.0,6856.0,0.6,60091.0
블랙다이아몬드스틱,8100.0,12329.0,1.52,169283.0
군용핫팩,20810.0,86500.0,4.16,9653.0
미니핫팩,17900.0,73646.0,4.11,6767.0
전자핫팩,15470.0,30610.0,1.98,23260.0
레키등산스틱,9080.0,17143.0,1.89,202383.0
발핫팩,18540.0,105178.0,5.67,6396.0
산리오핫팩,16910.0,3578.0,0.21,10144.0
리빙쉘텐트,13530.0,63215.0,4.67,750821.0
네이처하이크에어텐트,21960.0,11624.0,0.53,469005.0
터널형텐트,9820.0,39281.0,4.0,991804.0
루프탑텐트,19070.0,83314.0,4.37,2415523.0
도킹텐트,9620.0,96270.0,10.01,236758.0
원터치쉘터,10590.0,68391.0,6.46,221283.0
코베아텐트,11770.0,26116.0,2.22,689226.0
스노우라인프라임디럭스플러스,11290.0,141.0,0.01,810975.0
네이처하이크12X,17820.0,398.0,0.02,1220545.0
크레모아랜턴,21820.0,21046.0,0.96,92046.0
루메나랜턴,11520.0,3603.0,0.31,90110.0
골제로쉐이드,6550.0,5599.0,0.85,26193.0
루메나M3,9980.0,1283.0,0.13,61431.0
파일드라이버,3480.0,21324.0,6.13,31488.0
골제로랜턴,8600.0,19029.0,2.21,26730.0
구이바다바람막이,2830.0,4495.0,1.59,19391.0
스카티카메룬퍼터,28950.0,68900.0,2.38,841825.0
스텔스드라이버,14960.0,80364.0,5.37,551089.0
클리브랜드웨지,14240.0,64253.0,4.51,140907.0
패러다임드라이버,12340.0,17283.0,1.4,591754.0
젝시오여성풀세트,17290.0,6239.0,0.36,2386319.0
JPX923포지드,13010.0,7222.0,0.56,959071.0
드라이빙아이언,15200.0,30211.0,1.99,211087.0
핑G430,19140.0,75643.0,3.95,622170.0
타이틀리스트캐디백,19220.0,49669.0,2.58,277693.0
타이틀리스트보스턴백,12090.0,14426.0,1.19,164275.0
말본골프백,17690.0,14036.0,0.79,591047.0
타이틀리스트골프백,10890.0,83073.0,7.63,201226.0
골프공파우치,6520.0,91838.0,14.09,22977.0
타이틀리스트파우치,6150.0,10531.0,1.71,67738.0
남성골프보스턴백,3680.0,70138.0,19.06,117869.0
어뉴골프백,10760.0,2073.0,0.19,375051.0
왁여성골프웨어,15450.0,22456.0,1.45,219193.0
왁골프웨어,17840.0,39138.0,2.19,175959.0
볼빅여성골프웨어,11680.0,38927.0,3.33,84427.0
타이틀리스트모자,20780.0,59064.0,2.84,42743.0
PXG모자,11600.0,31735.0,2.74,53945.0
파리게이츠모자,9930.0,15092.0,1.52,111829.0
말본모자,11020.0,22745.0,2.06,120506.0
풋조이골프장갑,5460.0,22372.0,4.1,21250.0
지포어모자,7780.0,28091.0,3.61,48010.0
골프스윙교정기,3780.0,72162.0,19.09,28916.0
골프연습도구,7340.0,66952.0,9.12,38462.0
골프연습망,3570.0,57562.0,16.12,90714.0
퍼터연습기,4250.0,55452.0,13.05,56119.0
맥스스피드,9520.0,1729.0,0.18,53772.0
골프스틱,2340.0,105365.0,45.03,22554.0
골프그립교정기,2430.0,19587.0,8.06,15285.0
골프망,1950.0,72176.0,37.01,115917.0
얼라이먼트스틱,1920.0,12636.0,6.58,12953.0
골프네임택,10280.0,47217.0,4.59,15357.0
거리측정기케이스,8330.0,41699.0,5.01,31269.0
골프티꽂이,8190.0,105758.0,12.91,5913.0
퍼터키퍼,8170.0,24008.0,2.94,12217.0
부쉬넬V6,8290.0,5533.0,0.67,557310.0
부쉬넬,13810.0,39707.0,2.88,319175.0
골프프라이드그립,7100.0,43049.0,6.06,12938.0
삼천리전기자전거,14740.0,2854.0,0.19,1094576.0
타이탄700,12350.0,861.0,0.07,454235.0
자토바이,8510.0,34078.0,4.0,1786068.0
그래블자전거,6170.0,27471.0,4.45,2325689.0
브롬톤가방,4520.0,24036.0,5.32,133588.0
아이언맨헬멧,6170.0,10977.0,1.78,241720.0
