relative_keyword,total_search,total_store_count,competitive_rate,avg_price,avg_sale,grade_norm,grade_power,grade_bigpower,grade_premium,review_10,review_50,review_100,review_1000,total_review,avg_review
시라쿠스,28920.0,80699.0,2.79,54771.0,2003114.0,1,6,25,1,10,5,19,6,28624,715
무르지않은알타리김치,1040.0,9.0,0.01,39086.0,2003266.0,6,1,0,2,8,0,1,0,190,21
IGT,6080.0,67595.0,11.12,95712.0,2003716.0,4,2,26,1,18,8,13,1,7321,183
크룽지,25310.0,7971.0,0.31,16693.0,2003819.0,7,3,17,13,18,4,13,5,23217,580
캐나다진저에일,2460.0,6945.0,2.82,25028.0,2005277.0,2,4,16,16,20,3,9,8,35726,893
원형테이블보,1670.0,94485.0,56.58,22050.0,2005594.0,7,3,10,0,24,2,5,9,51628,1290
국산홍어,3410.0,10839.0,3.18,27544.0,2006828.0,16,8,11,5,3,0,20,17,115553,2888
펫스텝,1190.0,66454.0,55.84,38047.0,2006835.0,2,1,9,0,10,4,18,8,60247,1506
셀프매직,5850.0,34055.0,5.82,15666.0,2007242.0,4,9,18,8,13,6,11,10,135216,3380
케라셀네일,5050.0,768.0,0.15,40901.0,2007461.0,7,4,16,11,29,3,6,2,35858,896
섬유향수,8860.0,54690.0,6.17,13047.0,2007716.0,2,9,12,8,2,0,18,20,143932,3598
홍천잣,1420.0,3033.0,2.14,53809.0,2008462.0,12,0,14,0,17,5,13,5,24979,624
카멜레온360,7970.0,1973.0,0.25,25742.0,2009816.0,1,0,5,7,16,0,13,11,71012,1775
세라밴드,13500.0,14957.0,1.11,14765.0,2010349.0,2,0,4,8,22,6,7,5,86382,2159
락교,24350.0,10319.0,0.42,8588.0,2011189.0,0,0,3,5,19,8,12,1,7222,180
수능귀마개,6750.0,2111.0,0.31,6827.0,2012453.0,9,2,3,0,33,2,3,2,9901,247
임산부샴푸,8300.0,29474.0,3.55,26257.0,2014272.0,13,9,9,4,6,3,20,11,94421,2360
무선LED벽시계,3620.0,30391.0,8.4,46782.0,2014507.0,2,3,5,0,25,3,7,5,12873,321
사무실발받침대,4180.0,99578.0,23.82,20375.0,2015461.0,2,2,13,0,7,3,18,12,48151,1203
여수요트투어,3730.0,102.0,0.03,38682.0,2016286.0,19,9,6,6,34,1,5,0,1296,32
경산대추,6970.0,5703.0,0.82,17035.0,2016349.0,10,4,20,6,9,3,16,12,65811,1645
열정농부,7740.0,87.0,0.01,18798.0,2016998.0,0,0,40,0,10,3,17,10,41519,1037
김재식헬스푸드,2580.0,3625.0,1.41,41726.0,2019664.0,0,0,15,10,5,5,16,14,75155,1878
디젤연료첨가제,6290.0,34547.0,5.49,17997.0,2019987.0,1,4,9,3,3,2,14,21,147278,3681
요소수가격,4260.0,17909.0,4.2,10216.0,2019995.0,7,4,9,3,18,5,12,5,47703,1192
난방텐트싱글,4020.0,29814.0,7.42,47759.0,2020900.0,4,5,16,5,12,3,13,12,60722,1518
메가박스관람권,2610.0,302.0,0.12,15783.0,2022135.0,4,2,13,15,21,2,7,10,53403,1335
두피스케일러,2720.0,5473.0,2.01,22178.0,2022135.0,4,5,7,4,8,2,19,11,51423,1285
지압판,3210.0,56323.0,17.55,17454.0,2023183.0,1,10,8,1,16,1,16,7,41943,1048
렌지장,2170.0,100091.0,46.12,90866.0,2023416.0,0,2,16,1,14,8,14,4,13834,345
간편세척가습기,1300.0,51609.0,39.7,55492.0,2025193.0,1,3,10,1,5,5,10,20,142234,3555
하겐다즈파인트,9830.0,1647.0,0.17,16231.0,2025216.0,1,0,7,6,10,3,19,8,78795,1969
벨라이프,1360.0,68340.0,50.25,20546.0,2025447.0,0,1,7,1,16,8,13,3,21704,542
냉동참치,4190.0,43877.0,10.47,25961.0,2026285.0,6,8,25,1,7,5,15,13,168284,4207
방앗간청년,21830.0,587.0,0.03,11216.0,2030757.0,0,0,0,40,0,2,14,24,223317,5582
친환경페인트,5210.0,60073.0,11.53,20845.0,2030905.0,1,3,33,2,2,1,18,19,100374,2509
투망,3210.0,60347.0,18.8,28303.0,2031666.0,0,0,2,0,29,4,7,0,2356,58
건대추,9710.0,13041.0,1.34,15459.0,2032364.0,4,6,27,3,7,1,18,14,101860,2546
ANF고양이사료,6780.0,4741.0,0.7,42371.0,2032809.0,0,2,10,19,14,4,12,10,57046,1426
욕실청소건,3130.0,95103.0,30.38,12568.0,2033436.0,1,4,14,3,10,5,12,13,61386,1534
강아지철장,1150.0,85462.0,74.31,57674.0,2033493.0,4,5,11,3,16,4,11,9,37669,941
코다노모짜렐라치즈,2060.0,4549.0,2.21,18041.0,2034706.0,0,0,9,4,13,7,11,9,25111,627
미즈노배드민턴화,12980.0,36551.0,2.82,97349.0,2034714.0,0,0,5,1,21,5,12,2,6670,166
미도수산,2790.0,57.0,0.02,13811.0,2035238.0,10,1,9,7,35,1,3,1,4749,118
베트남이심,14010.0,603.0,0.04,7797.0,2035246.0,6,6,19,9,20,3,10,7,28239,705
목화솜요,1940.0,4008.0,2.07,57578.0,2035338.0,5,1,4,0,32,0,7,1,4143,103
아기보리차,5590.0,5201.0,0.93,19648.0,2035492.0,1,5,10,10,12,3,14,11,60848,1521
삼성정수기필터,5710.0,10155.0,1.78,67360.0,2035580.0,4,8,11,12,25,6,6,3,12280,307
코끼리의자,1500.0,38897.0,25.93,19703.0,2035845.0,3,0,4,0,34,0,4,2,6670,166
어간장,7410.0,11677.0,1.58,14834.0,2036754.0,0,4,8,0,22,2,12,4,33581,839
깐마늘,11030.0,16466.0,1.49,10672.0,2040416.0,4,3,28,5,1,3,15,21,118621,2965
메세타화목난로,14090.0,1510.0,0.11,70606.0,2040690.0,0,8,7,6,24,7,9,0,2345,58
USB512,1900.0,47360.0,24.93,61563.0,2041324.0,5,5,9,21,27,0,11,2,10796,269
뉴발란스키즈운동화,24260.0,33838.0,1.39,63344.0,2043453.0,1,0,11,5,23,6,10,1,6876,171
청도반시,14640.0,2489.0,0.17,20988.0,2044030.0,4,6,15,15,22,1,9,8,32373,809
연속혈당측정기,19040.0,3324.0,0.17,92905.0,2044113.0,6,5,7,21,31,3,5,1,8458,211
피레스린살충제,3170.0,201.0,0.06,23254.0,2044444.0,9,3,4,24,37,0,2,1,6200,155
유치보관,1350.0,8357.0,6.19,13954.0,2044680.0,4,1,4,0,29,0,9,2,7015,175
라텍스깔창,1810.0,53846.0,29.75,7420.0,2044941.0,3,5,12,1,11,4,9,16,118432,2960
시력보호스탠드,1490.0,100853.0,67.69,47007.0,2045969.0,5,7,14,1,1,2,12,25,104653,2616
해피콜냄비,8680.0,5895.0,0.68,83763.0,2047582.0,1,1,2,10,20,4,13,3,12077,301
답례품쿠키,9230.0,46707.0,5.06,6111.0,2048012.0,8,10,18,0,2,1,16,21,167568,4189
모근제거기,2670.0,60796.0,22.77,52377.0,2048120.0,3,8,1,3,7,4,19,10,48774,1219
노터치광택가이,5160.0,32.0,0.01,34999.0,2048522.0,2,0,4,25,29,2,3,0,966,28
강아지경량패딩,2010.0,22895.0,11.39,24837.0,2049056.0,4,10,18,1,19,1,16,4,14615,365
레이저자,1950.0,47932.0,24.58,42564.0,2049513.0,1,1,2,1,34,1,4,1,3257,81
돌아기신발,5980.0,19679.0,3.29,35651.0,2049913.0,8,6,22,2,19,2,10,9,32850,821
양조간장,10860.0,51327.0,4.73,13304.0,2050167.0,0,3,9,3,8,3,22,7,36469,911
산과들에순수가온,1390.0,2074.0,1.49,36025.0,2050609.0,3,3,8,22,17,2,14,7,37452,936
메모리폼베개커버,1530.0,53484.0,34.96,11482.0,2051145.0,2,9,15,4,4,1,19,16,95956,2398
다운펌약,6500.0,11244.0,1.73,14908.0,2051616.0,5,7,13,6,4,5,16,15,151883,3797
완도미역,2010.0,25350.0,12.61,12311.0,2052166.0,2,8,23,7,3,0,18,19,93040,2326
발바닥지압판,1300.0,30916.0,23.78,20182.0,2052262.0,2,9,9,2,20,1,11,8,41437,1035
버즈2케이스,17080.0,91718.0,5.37,16146.0,2054328.0,1,7,6,16,3,4,17,16,65964,1649
갤럭시버즈2케이스,5080.0,61353.0,12.08,15933.0,2054985.0,1,4,7,16,3,3,17,17,67036,1675
유축기,14750.0,30999.0,2.1,45070.0,2055272.0,2,2,14,0,2,2,17,19,95071,2376
이야기시네마,1600.0,432.0,0.27,48649.0,2055422.0,2,1,13,12,37,0,3,0,1517,37
갈바니치즈,1090.0,1167.0,1.07,26748.0,2056387.0,0,2,9,4,23,6,8,3,12595,314
보은건대추,2060.0,824.0,0.4,23779.0,2056575.0,4,9,21,6,9,2,18,11,106409,2660
백명란,8000.0,6188.0,0.77,19791.0,2056836.0,1,7,19,13,8,4,14,14,93769,2344
배드민턴채,7520.0,88566.0,11.78,97221.0,2056856.0,5,1,28,6,25,4,7,4,14477,361
사진집,4830.0,99706.0,20.64,13578.0,2057026.0,2,7,8,1,14,1,13,12,83814,2095
폰타나스프,9840.0,22071.0,2.24,12140.0,2057030.0,0,1,19,4,10,4,13,13,102364,2559
팔당오징어,7840.0,1220.0,0.16,19505.0,2057259.0,3,12,3,7,25,2,9,4,17271,431
새우젓육젓,2990.0,6980.0,2.33,27179.0,2057535.0,7,12,14,7,9,6,17,8,58894,1472
덤벨세트,1360.0,66041.0,48.56,41910.0,2058445.0,2,3,13,9,8,4,15,13,53672,1341
대림변기커버,1580.0,2266.0,1.43,12933.0,2058768.0,0,4,12,3,12,8,14,6,85322,2133
화이트보드스탠드,1480.0,77205.0,52.17,79684.0,2058820.0,4,5,22,6,14,7,11,8,22675,566
쁘리마쥬기저귀크림,2520.0,20.0,0.01,28781.0,2059625.0,3,0,4,13,10,4,6,2,19647,893
무소음변기커버,1790.0,23847.0,13.32,16192.0,2060278.0,6,4,10,1,12,4,15,9,88021,2200
스포츠리서치오메가3,15500.0,20638.0,1.33,46599.0,2060333.0,4,4,15,13,15,4,12,9,130844,3271
새콤핑하우스,6090.0,310.0,0.05,31006.0,2061266.0,4,5,14,3,36,1,2,1,1953,48
무염버터,10450.0,15437.0,1.48,14328.0,2061603.0,1,0,10,7,15,7,14,4,44864,1121
홈매트리퀴드리필,1720.0,16910.0,9.83,14330.0,2062193.0,1,4,13,16,4,1,23,12,92217,2305
아이엠마더1단계,3810.0,3650.0,0.96,34064.0,2063896.0,2,1,13,15,29,1,7,3,13131,328
어린이칼슘,3390.0,53586.0,15.81,25673.0,2064229.0,1,5,12,7,1,5,23,11,45081,1127
팁런에기,1950.0,16818.0,8.62,7832.0,2064384.0,0,1,12,7,19,2,12,7,28850,721
리브레혈당,9690.0,1338.0,0.14,92975.0,2064997.0,6,6,5,22,29,3,7,1,9467,236
산마,7220.0,6192.0,0.86,22881.0,2065028.0,9,9,15,7,4,1,19,16,156073,3901
국산햇땅콩,1140.0,592.0,0.52,21028.0,2065653.0,7,10,15,8,15,6,11,8,39133,978
산후복대,5650.0,8792.0,1.56,17943.0,2065712.0,5,2,4,3,21,5,9,5,14945,373
아스팔트슁글,3100.0,5134.0,1.66,53416.0,2066627.0,3,3,2,0,35,1,4,0,1505,37
바스탈취제,2490.0,1929.0,0.77,25115.0,2066863.0,1,9,14,15,30,1,6,3,20261,506
세탁기분해청소,2750.0,4593.0,1.67,80352.0,2067176.0,32,4,4,0,28,3,6,3,15378,384
빗드라이기,1970.0,50090.0,25.43,39028.0,2067459.0,7,9,6,17,25,5,6,4,12320,308
매직캔리필봉투280,7750.0,4406.0,0.57,16623.0,2067468.0,1,7,20,7,3,6,19,12,97108,2427
돼지간,2700.0,3324.0,1.23,7615.0,2068319.0,2,7,12,3,6,6,16,12,76067,1901
대두볼캡,6030.0,67089.0,11.13,19629.0,2068841.0,1,8,27,0,5,1,20,14,70448,1761
엘보보호대,8810.0,77530.0,8.8,19090.0,2068843.0,0,4,16,1,4,4,17,15,58495,1462
휴비딕아기체중계,1730.0,41.0,0.02,38687.0,2069064.0,9,8,7,16,36,0,3,1,2494,62
한일의료기전기매트,14560.0,71918.0,4.94,88326.0,2070030.0,2,0,20,4,12,5,14,9,48232,1205
남자3부수영복,1030.0,13664.0,13.27,29913.0,2070666.0,0,1,3,1,36,0,2,2,10173,254
Z908PRO,2950.0,23397.0,7.93,39313.0,2071875.0,0,0,2,0,31,3,6,0,1720,43
제주골드키위,1110.0,3969.0,3.58,28992.0,2072183.0,8,4,17,11,14,4,9,13,69964,1749
오뚜기참기름,4650.0,28732.0,6.18,11467.0,2072693.0,1,4,10,8,14,4,13,9,56269,1406
매일두유고단백,8340.0,3725.0,0.45,26308.0,2072959.0,5,10,10,14,26,3,5,6,141763,3544
배변패드대형,2090.0,59857.0,28.64,23030.0,2073031.0,0,10,13,3,2,3,18,17,103965,2599
휴대용인덕션,5600.0,57244.0,10.22,92718.0,2073488.0,12,2,21,5,25,3,9,3,39950,998
엉덩이뽕팬티,1920.0,54501.0,28.39,11407.0,2074001.0,0,8,6,0,26,5,7,2,8433,210
염도측정기,4920.0,57907.0,11.77,49668.0,2074470.0,1,1,8,3,24,1,13,2,10548,263
가스차단기,6570.0,10121.0,1.54,49530.0,2074692.0,4,0,9,2,17,2,19,2,15034,375
코세척식염수,4450.0,2664.0,0.6,19924.0,2074858.0,3,9,9,2,13,2,19,6,43083,1077
애플망고,24760.0,57409.0,2.32,23631.0,2074872.0,6,6,25,3,9,5,14,12,81312,2032
대왕오징어,10480.0,12342.0,1.18,26949.0,2076437.0,3,1,25,11,7,5,19,9,35772,894
루테인오메가3,2130.0,61902.0,29.06,32331.0,2077318.0,0,0,8,6,2,4,17,17,162478,4061
파인뷰LXQ500,13230.0,323.0,0.02,18220.0,2077741.0,12,1,17,9,33,2,4,1,3049,76
아이엠마더,13970.0,10244.0,0.73,49349.0,2077836.0,1,1,5,12,17,2,14,7,25325,633
BAS탈취제,2200.0,2234.0,1.02,26593.0,2077841.0,4,7,12,12,26,1,8,5,28421,710
보이로,18880.0,19302.0,1.02,97540.0,2078148.0,3,5,5,11,23,1,14,2,9451,236
하이썬부탄가스,1730.0,307.0,0.18,20526.0,2078154.0,14,4,9,12,26,1,9,4,13428,335
아기겨울이불,4390.0,24897.0,5.67,34137.0,2078585.0,1,2,11,4,3,2,23,12,53680,1342
여행용샤워필터,6770.0,10669.0,1.58,11101.0,2080094.0,6,7,11,3,17,2,17,4,42567,1064
한율빨간쌀,5980.0,3280.0,0.55,63318.0,2080434.0,5,5,7,21,35,2,2,1,7112,177
무선다지기,1830.0,29476.0,16.11,42860.0,2081516.0,4,2,4,1,31,1,8,0,2874,71
접착식단열벽지,5540.0,70216.0,12.67,29064.0,2081562.0,2,3,21,2,7,4,15,14,101623,2540
통영생굴무침,3810.0,1612.0,0.42,15617.0,2081675.0,7,6,17,10,15,4,12,9,42288,1057
한일의료기매트,1830.0,81964.0,44.79,83987.0,2082245.0,4,0,19,4,14,5,12,9,47735,1193
보영쫄면,1420.0,69.0,0.05,25129.0,2082293.0,4,1,8,23,29,1,6,4,20989,524
추감기,5550.0,9064.0,1.63,24798.0,2082937.0,3,4,1,0,25,4,6,5,12816,320
샤오미공기주입기,7290.0,12087.0,1.66,41641.0,2083055.0,2,2,9,4,22,2,14,2,12901,322
에어스타일러,1180.0,23706.0,20.09,53272.0,2083553.0,7,2,7,20,25,2,7,6,26150,653
신김치,3490.0,7466.0,2.14,31100.0,2083996.0,6,13,15,6,6,7,19,8,69063,1726
아큐첵인스턴트,6020.0,4390.0,0.73,29835.0,2084996.0,1,6,13,15,14,6,15,5,19803,495
하겐다즈피스타치오,5450.0,5367.0,0.98,17128.0,2085818.0,0,0,12,6,14,5,15,6,21616,540
축구공5호,3320.0,101248.0,30.5,39812.0,2088384.0,4,4,14,1,22,2,15,1,9444,236
마마루바운서,2580.0,49.0,0.02,82562.0,2088520.0,4,0,5,24,37,0,0,3,5082,127
전기파리채,5690.0,81108.0,14.25,12364.0,2088578.0,3,5,2,1,11,3,19,7,42796,1069
5단사다리,2290.0,46806.0,20.44,80903.0,2089182.0,4,3,23,10,22,5,11,2,9415,235
대림바스샤워기,3700.0,23313.0,6.3,21955.0,2089414.0,1,0,9,2,9,3,24,4,14193,354
네발지팡이,1140.0,28891.0,25.34,24897.0,2090535.0,8,4,5,1,23,7,7,3,14586,364
돗투돗기저귀가방,2270.0,143.0,0.06,36616.0,2090667.0,2,0,15,6,29,1,9,1,5753,143
목화솜,4660.0,69673.0,14.95,57870.0,2091302.0,5,1,1,0,31,2,5,2,5091,127
커클랜드휴지,4560.0,6993.0,1.53,29996.0,2091328.0,4,3,15,17,14,6,12,8,29072,726
아기펜스,2220.0,26072.0,11.74,48849.0,2091491.0,2,0,12,4,19,3,11,7,42264,1056
식용색소,11190.0,30814.0,2.75,7290.0,2092597.0,2,1,19,2,10,3,12,15,68643,1716
육포선물세트,1070.0,12601.0,11.78,57456.0,2094371.0,5,2,7,3,20,6,11,3,11544,288
유비맘빨대컵,3890.0,1325.0,0.34,14811.0,2095737.0,0,1,9,2,27,4,4,5,17771,444
아기안전펜스,1650.0,18574.0,11.26,42828.0,2096414.0,2,1,13,4,18,3,12,7,42559,1063
천장형에어컨바람막이,2730.0,18077.0,6.62,19521.0,2098485.0,7,11,9,1,4,2,20,14,57618,1440
홍옥사과,7030.0,468.0,0.07,50374.0,2099018.0,9,11,10,10,22,4,11,3,8635,215
국간장,6660.0,37100.0,5.57,12765.0,2099071.0,2,2,5,0,19,6,9,6,44401,1110
스테비아토마토,19210.0,11292.0,0.59,10850.0,2099088.0,4,11,19,4,1,0,16,23,233014,5825
스틱선크림,1170.0,32596.0,27.86,18544.0,2099169.0,4,3,25,8,16,1,18,5,38059,951
히알루론산영양제,6190.0,48600.0,7.85,29805.0,2100208.0,15,4,11,10,30,2,3,5,33932,848
용대리황태,5190.0,10287.0,1.98,26330.0,2100527.0,3,13,21,3,2,4,22,12,65546,1638
줄기상추,2850.0,3148.0,1.1,15236.0,2100844.0,5,5,21,9,13,4,15,8,52273,1306
스키니랩시서스,1160.0,4988.0,4.3,33331.0,2100924.0,7,3,9,17,22,3,6,9,114313,2857
바디캠,14720.0,62610.0,4.25,81453.0,2101743.0,12,2,10,3,17,6,16,1,7633,190
아기장화,1480.0,13388.0,9.05,22038.0,2102059.0,3,3,15,0,24,5,7,4,14605,365
미술가운,6720.0,26192.0,3.9,18118.0,2102409.0,7,3,12,1,8,3,18,11,55287,1382
아기식판,6500.0,42582.0,6.55,14526.0,2103870.0,0,6,23,3,4,2,15,19,90312,2257
자몽농축액,2040.0,11755.0,5.76,27457.0,2104041.0,3,4,16,16,11,4,13,12,32359,808
아기책상,7440.0,68162.0,9.16,87794.0,2104317.0,2,4,20,1,15,4,17,4,15745,393
홍어삼합,9920.0,1330.0,0.13,30400.0,2104671.0,17,4,11,8,15,2,17,6,70783,1769
차전자피식이섬유,3500.0,81259.0,23.22,21008.0,2104680.0,5,2,11,2,2,3,18,17,141001,3525
미끄럼방지장판,1150.0,36330.0,31.59,43328.0,2106000.0,0,0,1,0,38,1,1,0,1072,26
장애인복지,2900.0,7072.0,2.44,83126.0,2106259.0,1,0,5,1,34,2,4,0,1083,27
종말이갓김치,3180.0,783.0,0.25,32387.0,2106362.0,8,1,19,12,24,7,7,2,5421,135
히카마,26580.0,1391.0,0.05,21248.0,2106366.0,5,13,14,8,30,4,6,0,1952,48
리틀클라우드욕조,1500.0,75.0,0.05,34339.0,2106380.0,0,3,3,27,33,3,4,0,2159,53
맛간장,6360.0,34711.0,5.46,10666.0,2106631.0,4,2,7,1,17,2,14,7,22440,561
영양고춧가루,3630.0,3855.0,1.06,34599.0,2106844.0,5,2,15,13,4,6,23,7,25999,649
액상철분,1620.0,7197.0,4.44,37197.0,2107511.0,1,7,14,8,10,6,9,15,66601,1665
휴대용카드단말기,3620.0,2980.0,0.82,21937.0,2107524.0,11,2,15,1,9,2,18,11,30938,773
뽀로로음료수,4860.0,8725.0,1.8,11968.0,2108120.0,2,3,11,16,11,5,12,12,57664,1441
브라운세정액,2840.0,5247.0,1.85,25065.0,2108767.0,7,0,12,15,7,6,16,11,58808,1470
버즈프로2케이스,3100.0,54736.0,17.66,14742.0,2110118.0,2,7,6,16,4,4,17,15,63119,1577
이클립스캔디,11460.0,9570.0,0.84,10079.0,2110158.0,1,5,16,14,13,4,16,7,44119,1102
볶음멸치,1830.0,30387.0,16.6,18732.0,2111102.0,1,5,28,6,0,2,24,14,104741,2618
홍어회,3530.0,7043.0,2.0,24508.0,2111228.0,16,7,8,9,7,3,14,16,90182,2254
소머리수육,5700.0,650.0,0.11,30582.0,2112571.0,10,10,12,8,24,2,9,5,14477,361
삼척오란다,5660.0,40.0,0.01,17944.0,2112855.0,1,12,0,23,35,0,4,1,2644,66
D형건전지,3030.0,15929.0,5.26,7699.0,2112940.0,1,8,23,5,1,1,19,19,283913,7097
신타6,23460.0,20308.0,0.87,76079.0,2113050.0,4,4,16,0,21,6,7,6,26059,651
실내수영장수영복,9440.0,96660.0,10.24,48021.0,2113127.0,0,8,12,1,21,8,7,4,12527,313
육사시미,20270.0,3081.0,0.15,18163.0,2113227.0,3,7,20,10,7,3,14,16,167952,4198
폭좁은수납장,4700.0,92487.0,19.68,62530.0,2115031.0,3,3,26,2,12,5,15,8,33743,843
생초콜릿,14020.0,8784.0,0.63,14040.0,2118333.0,7,9,16,5,12,1,13,14,129479,3236
존바바토스아티산,11090.0,10716.0,0.97,42088.0,2118378.0,2,0,8,24,17,5,10,8,54625,1365
세수비누,5780.0,75675.0,13.09,16999.0,2118844.0,2,12,14,12,4,2,13,21,136976,3424
샤오미에어펌프2,3490.0,3190.0,0.91,44340.0,2119150.0,1,2,4,8,36,1,3,0,844,21
질레트랩스,6040.0,6108.0,1.01,48193.0,2119853.0,2,5,9,20,22,4,9,5,16743,418
아기구명조끼,1560.0,10534.0,6.75,31498.0,2119981.0,2,8,8,3,10,3,20,7,23731,593
강아지침대계단,1810.0,93946.0,51.9,39295.0,2120014.0,10,5,12,0,16,1,15,8,46635,1165
네이처러브메레세제,2050.0,4004.0,1.95,23367.0,2120174.0,1,9,11,5,17,4,13,6,94186,2354
슬리핑팩,4320.0,63206.0,14.63,19314.0,2120258.0,0,1,3,4,7,5,10,18,70007,1750
수면팩추천,1040.0,99492.0,95.67,20529.0,2120258.0,0,1,5,1,7,4,12,17,69287,1732
인셀덤오일미스트,5930.0,3552.0,0.6,32905.0,2120847.0,8,1,11,18,24,3,6,7,33561,839
오징어알,3140.0,4621.0,1.47,15931.0,2122082.0,4,4,8,24,34,2,2,2,12494,312
여주땅콩,1560.0,1097.0,0.7,24243.0,2123330.0,9,2,9,20,19,1,15,5,19334,483
어르신지팡이,1940.0,67908.0,35.0,25462.0,2123367.0,11,5,6,0,21,5,10,4,33706,842
디월트공구박스,3820.0,27274.0,7.14,44184.0,2123864.0,0,2,10,4,23,2,15,0,5487,137
르젠선풍기,1130.0,3502.0,3.1,92055.0,2124317.0,0,0,2,4,12,2,18,8,24466,611
비타민D2000,1160.0,84718.0,73.03,13934.0,2125025.0,1,0,4,2,1,1,19,19,95438,2385
가정용코팅기,1220.0,28668.0,23.5,96505.0,2125100.0,0,0,1,1,22,6,10,2,13115,327
황태채1KG,1080.0,3279.0,3.04,33224.0,2127234.0,1,3,23,13,4,2,21,13,38566,964
버즈2프로케이스,15360.0,54739.0,3.56,15944.0,2128027.0,2,7,7,16,5,4,17,14,62027,1550
사이드힙시트,2530.0,800.0,0.32,35548.0,2130166.0,6,2,4,24,25,2,11,2,12564,314
13온스종이컵,5460.0,28104.0,5.15,23511.0,2130661.0,5,4,20,4,6,4,23,7,35835,895
빅토리아탄산수,19350.0,32320.0,1.67,12308.0,2130971.0,4,1,5,18,6,2,19,13,179591,4489
동그랑땡,10200.0,35766.0,3.51,10622.0,2131800.0,0,2,5,2,18,6,10,6,29154,728
종근당비타민C,6320.0,20233.0,3.2,20462.0,2131915.0,4,2,8,15,10,3,10,17,73494,1837
이어플러그,13130.0,105644.0,8.05,9972.0,2132970.0,5,3,14,0,7,3,18,12,102178,2554
드라이시트,3610.0,58395.0,16.18,13076.0,2133003.0,2,2,16,10,5,1,14,20,109363,2734
테팔스팀다리미,13830.0,8045.0,0.58,98606.0,2133160.0,4,3,1,7,14,11,14,1,7943,198
초음파안경세척기,2350.0,85043.0,36.19,35277.0,2133478.0,2,5,6,1,20,6,9,5,15589,389
키즈칼슘,1390.0,53586.0,38.55,26344.0,2134290.0,1,5,12,7,2,5,22,11,44457,1111
임부팬티,1830.0,86700.0,47.38,13912.0,2134297.0,0,3,12,2,6,5,16,13,113720,2843
더블하트L,2000.0,1701.0,0.85,23339.0,2134873.0,3,4,3,27,30,0,7,3,109092,2727
더블하트M,2160.0,3781.0,1.75,23229.0,2134873.0,2,3,3,21,23,2,12,3,111464,2786
로벅스,4180.0,322.0,0.08,35701.0,2135683.0,0,9,17,14,34,1,4,1,3109,77
안경초음파세척기,1880.0,85042.0,45.24,44588.0,2135862.0,2,4,7,0,22,6,7,5,15080,377
뉴스킨바디바,5220.0,646.0,0.12,49656.0,2136109.0,6,2,11,19,26,1,9,4,10594,264
캠핑서큘레이터,1850.0,103197.0,55.78,68702.0,2136224.0,7,3,18,9,11,5,13,11,85300,2132
캠핑써큘레이터,1750.0,103197.0,58.97,68600.0,2136224.0,6,3,18,9,12,5,13,10,83681,2092
자동방향제,1790.0,84208.0,47.04,14340.0,2136410.0,6,5,19,4,3,2,23,12,69216,1730
아기물컵,2970.0,47461.0,15.98,11076.0,2136856.0,4,6,21,0,12,1,14,13,71058,1776
휴대용보틀워머,1240.0,7441.0,6.0,37854.0,2137028.0,4,1,2,2,31,2,5,2,5355,133
카시오전자시계,9860.0,80356.0,8.15,36074.0,2137751.0,1,1,26,2,12,6,15,7,66208,1655
신발볼늘리기,1420.0,10002.0,7.04,9939.0,2137990.0,1,1,5,0,32,0,4,4,38650,966
욕창매트,2360.0,28532.0,12.09,66825.0,2139995.0,1,5,7,4,23,6,8,3,8038,200
하스,3690.0,105022.0,28.46,33251.0,2140612.0,0,0,2,1,28,5,7,0,3586,89
사세버팔로윙,22780.0,3301.0,0.14,19382.0,2140781.0,2,2,20,14,12,1,15,12,292555,7313
네컷앨범,1480.0,45793.0,30.94,9848.0,2142589.0,1,9,10,0,6,1,14,19,132823,3320
기적의한글,4330.0,27.0,0.01,45941.0,2143750.0,6,0,1,14,23,0,1,0,353,14
기적의한글학습,1900.0,11.0,0.01,33705.0,2143750.0,2,0,0,6,7,0,1,0,352,44
자연루투데이너트한줌,2320.0,845.0,0.36,34720.0,2145642.0,0,0,19,5,12,9,16,3,16163,404
아기샴푸캡,1970.0,32659.0,16.58,8162.0,2146507.0,2,5,6,2,17,5,7,11,38033,950
침대낙상방지,1380.0,73699.0,53.41,37628.0,2147847.0,6,6,8,2,15,5,10,10,72539,1813
메타그린슬림업,25740.0,1203.0,0.05,55354.0,2148138.0,1,1,6,27,23,4,6,7,42319,1057
캠핑일산화탄소경보기,3330.0,14824.0,4.45,29134.0,2148836.0,3,3,20,0,11,4,17,8,38437,960
1인용압력밥솥,4700.0,38500.0,8.19,77948.0,2149024.0,7,12,11,10,22,9,6,3,10074,251
라미샤프,27340.0,24655.0,0.9,23653.0,2149332.0,1,0,7,13,17,5,11,7,61938,1548
셀프다운펌,5840.0,7808.0,1.34,15765.0,2149588.0,9,9,12,6,12,6,12,10,135624,3390
육젓,9960.0,8458.0,0.85,25893.0,2150466.0,6,12,14,8,8,7,18,7,52714,1317
컬크림,18080.0,23835.0,1.32,16762.0,2151178.0,1,6,8,3,8,3,19,10,51215,1280
크로와상생지,17640.0,7589.0,0.43,17713.0,2151542.0,3,3,25,9,10,5,14,11,72456,1811
차방향제,5520.0,96455.0,17.47,17824.0,2152441.0,7,18,13,0,6,0,14,20,176019,4400
